APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,APAAC33,APAAC34,APAAC35,APAAC36,APAAC37,APAAC38,APAAC39,APAAC40,id,label
4.608,4.148,4.148,4.148,0.922,6.452,4.148,6.913,1.844,6.452,11.522,5.53,0.922,5.07,5.992,8.756,4.148,2.766,5.53,8.756,0.617,0.874,-2.518,-5.447,-2.775,-1.542,0.257,-1.079,-6.526,-6.68,3.597,-0.976,4.214,3.186,-4.933,-7.194,-1.182,-0.411,13.926,11.819,Positive_43,1
4.611,2.305,3.842,7.684,1.537,4.611,2.305,4.611,2.305,4.611,5.379,9.221,3.842,4.611,2.305,6.916,3.842,0.0,2.305,0.768,10.982,12.224,0.155,2.794,9.43,11.797,6.248,8.692,-3.958,-1.203,-6.364,-2.367,-0.233,8.149,-4.307,-1.824,-14.28,-5.898,-7.062,-0.582,Positive_190,1
9.828,3.487,5.706,5.073,1.268,9.195,2.536,8.243,1.586,3.487,7.927,4.122,2.854,5.073,8.56,6.341,6.658,0.951,2.854,7.609,-3.359,-0.982,-3.618,-3.669,2.067,2.584,-1.86,0.0,-3.773,-2.481,-3.359,-2.222,3.256,5.943,1.189,1.344,-5.22,-4.186,7.7,7.287,Positive_128,1
10.692,7.962,1.138,2.275,2.048,2.275,3.185,12.967,2.73,2.502,6.369,1.82,0.91,0.455,14.104,6.597,7.279,1.82,0.455,3.867,2.012,1.829,1.189,2.606,0.046,-0.137,-0.046,0.503,1.875,2.743,-1.28,-0.594,0.686,1.235,0.549,1.28,-3.704,-0.686,-1.738,0.183,Negative_122,0
7.931,3.793,2.069,2.759,3.104,5.173,4.483,7.931,2.069,4.483,8.966,2.069,1.379,2.414,3.793,6.552,6.207,1.724,2.069,5.173,1.935,1.809,5.427,2.44,0.631,2.356,1.052,2.398,-0.673,-0.926,0.757,0.883,-2.777,-3.45,-1.346,-1.43,3.324,1.809,0.463,1.178,Negative_211,0
2.664,5.061,0.533,3.463,0.4,5.061,1.732,5.061,0.799,0.932,6.792,3.063,0.799,0.799,5.328,5.594,2.93,0.533,0.533,3.729,-0.363,2.093,4.464,4.297,0.865,3.516,2.288,3.32,0.474,2.037,-1.088,2.093,4.855,6.11,0.586,3.013,2.985,2.818,-1.702,1.535,Negative_182,0
7.649,7.502,7.062,4.855,3.384,4.56,6.473,7.209,1.471,3.531,10.886,6.032,3.384,2.501,4.119,13.534,6.032,0.882,4.413,4.413,2.363,3.352,-5.659,-2.088,-3.187,-0.11,3.791,2.747,1.319,0.879,0.659,0.549,-1.648,-0.714,-0.0,-1.868,-3.681,-2.637,-1.923,-2.033,Negative_144,0
15.761,10.858,1.751,4.203,2.101,4.904,4.203,13.66,3.502,3.152,16.111,2.802,1.401,3.152,10.507,6.655,6.304,3.152,2.451,8.056,-8.479,-4.489,5.362,1.309,-1.496,-1.933,0.125,-1.559,-8.978,-7.544,4.426,-1.309,-10.599,-8.479,7.357,1.746,-3.928,-1.559,8.416,6.92,Negative_212,0
11.495,6.825,3.951,6.106,0.359,4.67,2.874,6.466,1.796,4.67,14.01,2.874,5.029,4.67,7.902,6.106,4.67,2.874,2.515,6.466,0.478,-0.957,-6.22,-3.987,3.775,0.957,-4.732,-2.552,3.349,-0.266,2.818,3.509,-9.516,-5.051,3.509,2.658,4.466,1.063,-0.904,1.276,Positive_50,1
3.327,5.774,0.489,2.544,2.446,4.012,2.446,6.654,3.23,1.174,3.914,3.914,0.391,1.957,7.829,4.404,2.544,0.391,0.783,2.251,-1.3,1.089,0.06,-0.726,3.024,3.175,-0.756,1.572,0.907,2.449,4.112,6.018,0.816,3.598,0.907,1.119,2.328,5.11,1.3,4.717,Negative_205,0
8.64,4.535,4.32,4.32,0.864,5.184,3.672,7.776,3.24,3.672,12.744,5.616,3.24,3.024,4.752,7.128,5.616,1.944,3.888,6.48,-0.604,0.906,-5.335,-5.184,-0.302,1.359,2.466,2.617,2.315,2.718,-4.529,-5.234,-0.252,-2.365,1.459,3.775,0.604,-0.352,3.775,1.51,Positive_216,1
3.721,1.691,2.368,2.368,1.015,1.691,0.338,1.691,0.338,3.721,2.706,1.353,1.015,1.353,2.368,3.383,1.353,0.677,1.691,2.03,4.314,2.931,0.94,3.06,7.043,5.383,5.162,4.517,2.231,2.397,4.572,5.992,2.895,3.355,1.291,0.867,3.466,1.696,-0.461,1.475,Negative_105,0
6.161,4.107,6.697,5.804,0.625,4.375,3.571,5.715,1.34,3.125,6.697,3.482,2.589,4.018,5.268,5.715,5.982,1.161,5.089,4.911,-1.426,1.21,0.259,1.772,-3.717,-0.475,-0.648,1.815,0.432,1.988,1.513,3.5,0.951,2.247,0.043,-0.13,-0.043,1.296,0.648,2.334,Positive_171,1
9.799,6.013,8.685,5.345,0.668,5.345,5.122,12.472,1.337,7.35,6.236,3.563,2.005,3.119,5.345,9.799,12.472,1.114,4.009,7.573,-3.345,-3.58,0.059,1.995,-3.052,-2.171,-3.697,-5.223,-2.582,-1.702,-0.528,1.878,4.225,1.819,-0.059,-0.998,0.998,-0.0,-0.939,-0.469,Positive_168,1
5.753,3.287,4.109,6.575,0.0,4.931,7.396,5.753,2.466,4.109,6.575,9.041,2.466,7.396,3.287,8.218,9.041,0.822,2.466,13.15,-1.442,-2.511,-13.355,-5.075,5.769,5.769,3.846,5.128,-3.579,-0.374,-1.068,-2.564,-0.534,3.739,4.594,3.686,2.991,0.321,-7.212,-4.968,Positive_143,1
8.954,6.488,1.557,3.504,1.816,4.931,2.985,9.732,2.076,1.557,10.251,1.428,0.649,3.373,9.083,7.526,5.969,1.428,1.687,6.877,-2.48,1.424,4.548,2.664,-2.297,-2.297,-1.7,-1.791,-2.159,-1.286,0.965,1.286,-0.138,0.322,0.23,1.056,2.159,2.297,2.021,3.307,Negative_90,0
6.32,6.541,1.996,3.769,2.661,7.095,3.769,6.874,1.885,2.883,7.872,4.213,0.666,2.772,5.654,6.098,3.881,2.328,1.663,4.99,2.854,4.406,1.679,1.259,-0.629,0.084,0.294,1.93,1.385,1.511,0.21,1.721,2.35,3.147,0.168,-0.294,-1.595,-1.049,-2.77,-0.587,Negative_72,0
5.076,5.329,2.792,5.583,1.523,5.583,4.06,5.583,2.792,4.568,9.39,7.105,1.268,3.299,3.806,5.837,4.314,1.268,4.822,6.091,-2.432,0.315,-4.369,-4.279,-0.631,0.36,0.766,0.721,3.964,5.856,1.802,2.117,1.712,-1.847,-1.351,4.189,1.396,1.847,-0.315,0.09,Positive_6,1
6.66,4.995,0.833,4.995,11.655,3.33,4.995,6.66,3.33,3.33,9.157,0.833,3.33,2.498,5.828,5.828,7.493,1.665,3.33,2.498,-3.963,-1.632,3.683,0.233,1.538,1.399,9.091,7.832,-1.352,0.653,3.916,-1.585,-1.678,-0.093,-0.466,-1.212,-1.958,-5.175,0.14,-2.611,Negative_176,0
14.765,6.74,1.926,6.74,0.321,3.531,2.247,9.629,1.926,3.531,8.666,1.605,1.605,0.963,5.136,4.172,3.21,1.605,0.963,11.876,-3.783,-2.871,1.96,1.55,3.737,2.507,0.365,1.185,3.008,0.547,1.003,0.0,3.874,2.507,-1.732,-2.871,3.555,1.413,-4.649,-2.461,Positive_86,1
8.126,4.375,5.209,7.71,0.625,6.043,2.5,7.085,2.917,5.835,7.71,4.793,2.084,5.626,6.668,6.668,5.001,1.042,5.001,4.585,-2.59,-0.747,-1.096,0.05,-0.747,-0.847,-0.249,-2.241,1.793,2.689,-2.689,-1.544,1.245,3.386,-0.1,3.137,-1.494,-0.946,0.896,2.49,Positive_106,1
11.614,8.604,3.656,6.237,1.72,6.023,4.517,7.958,2.796,4.517,12.044,4.732,2.366,4.517,5.162,6.452,5.162,0.861,3.442,6.023,-2.981,-1.789,-4.986,-4.336,4.553,4.824,-4.011,-0.705,-3.144,-0.0,-2.114,1.084,-1.572,0.705,2.493,1.084,2.114,4.282,-2.927,-0.976,Positive_93,1
7.689,5.273,2.856,5.273,2.856,6.152,4.614,7.47,4.833,2.856,12.083,3.954,2.417,2.856,5.273,7.689,5.931,3.515,1.538,4.175,-0.397,-0.348,1.738,4.32,1.837,2.334,-2.532,-0.894,-0.199,0.745,-7.994,-2.334,0.745,1.738,-0.447,0.199,1.192,1.44,1.142,-1.589,Negative_56,0
13.092,10.547,2.909,3.273,1.455,5.091,5.455,7.274,4.364,1.091,11.637,1.455,1.455,5.091,7.274,9.092,5.819,0.727,2.909,10.183,-2.81,-2.204,-3.636,-1.873,2.479,2.865,-0.331,-0.386,-3.251,-3.747,-0.055,-1.377,-4.793,-1.212,3.03,0.661,1.102,2.094,-0.055,3.306,Negative_147,0
4.585,3.612,2.779,3.751,1.806,6.808,3.057,4.168,1.528,3.612,7.086,5.418,0.972,2.917,3.612,7.642,4.168,0.834,2.501,4.585,4.187,4.904,-1.848,-1.396,-1.735,0.377,-0.83,2.49,1.848,1.132,0.83,4.338,-1.207,0.075,0.226,2.15,1.32,3.621,1.094,2.98,Positive_182,1
11.848,5.404,3.326,6.028,1.663,6.236,4.573,9.354,2.702,5.613,9.769,7.483,1.663,5.82,7.276,8.522,5.613,2.078,3.534,8.522,-2.516,-0.117,-6.963,-4.623,-1.638,0.117,2.575,1.638,-4.564,-5.793,3.452,5.149,-0.702,0.702,-3.452,-4.037,-0.059,-0.761,2.867,1.697,Positive_19,1
7.425,5.94,7.425,7.425,2.971,10.396,5.94,5.94,7.425,4.455,10.396,7.425,5.94,4.455,5.94,7.425,7.425,2.971,7.425,2.971,-5.747,-1.788,12.452,7.344,-8.94,2.618,3.065,2.682,-5.939,-5.747,-1.533,-4.406,-3.321,-8.301,-3.193,1.533,-0.192,0.511,-8.365,-0.447,Negative_148,0
5.351,2.244,1.554,0.691,0.0,2.762,11.22,6.387,0.863,3.97,2.589,1.554,2.071,0.345,3.453,3.107,4.661,0.0,0.863,6.214,0.09,3.145,2.905,2.516,1.108,-0.06,0.299,0.299,2.306,0.659,2.246,1.707,2.336,2.606,4.792,3.145,0.389,2.246,4.822,2.546,Negative_0,0
2.469,4.444,1.975,0.247,5.432,5.432,4.691,4.444,5.185,2.469,3.704,7.16,0.988,2.716,2.222,6.173,3.95,0.0,1.975,1.235,-3.111,-0.033,-2.007,-4.851,6.825,6.39,-5.353,-3.68,-2.175,0.167,9.702,10.739,2.576,3.178,-2.944,-4.215,9.133,9.1,2.208,1.439,Negative_203,0
13.265,10.52,2.287,10.52,0.915,5.489,4.575,10.979,2.744,3.66,15.552,2.287,1.372,4.575,8.233,4.117,11.436,1.829,4.117,10.979,-5.955,-5.437,-0.712,-1.683,-12.168,-7.961,10.485,4.595,-1.683,0.065,-1.748,0.777,-0.453,-0.712,0.388,3.883,-0.518,4.337,-11.003,-3.948,Positive_212,1
8.488,2.122,2.701,1.351,0.964,2.508,2.508,0.579,2.315,1.736,3.858,2.701,0.579,1.736,14.661,9.067,11.961,0.0,0.579,2.315,2.618,1.345,1.345,0.436,0.218,1.455,2.436,2.4,1.455,1.055,0.655,-0.218,4.473,1.636,1.273,0.836,1.964,1.491,0.945,-0.545,Negative_157,0
5.708,5.497,2.96,3.383,5.074,7.188,3.806,5.074,3.383,3.383,4.863,5.497,2.537,3.806,5.497,8.668,3.172,0.634,3.172,4.651,1.935,1.583,-2.595,-0.352,3.254,5.629,-1.143,-0.792,-1.099,0.132,-1.935,2.507,-3.87,-4.09,2.946,1.803,4.002,4.793,-0.836,0.176,Negative_190,0
8.777,6.943,5.501,7.074,1.703,7.991,3.668,6.419,3.144,6.419,10.873,7.336,2.751,5.501,5.24,4.716,4.716,1.572,4.323,8.646,-1.586,-1.02,-8.555,-6.516,1.643,1.983,1.133,4.249,-2.096,-0.737,-1.02,-1.133,0.51,0.34,4.306,4.589,-2.89,-1.643,-1.983,-2.89,Positive_94,1
1.493,0.896,0.896,0.597,0.597,6.57,2.389,3.285,1.194,0.0,2.389,2.09,0.896,0.299,2.09,3.584,0.896,0.0,0.0,0.597,1.384,7.567,2.153,6.844,0.769,7.444,-0.031,6.213,1.123,5.767,0.677,4.998,1.169,5.383,2.615,6.383,0.415,4.245,0.538,3.584,Negative_184,0
5.855,5.465,2.538,4.879,0.0,6.441,2.538,7.417,1.562,4.879,5.27,4.685,2.342,1.562,2.928,3.318,4.294,0.585,2.147,7.026,1.969,-0.076,-0.076,0.417,2.537,2.916,3.786,6.134,3.294,0.984,-2.196,2.651,2.385,4.43,-0.151,1.855,-1.742,-0.795,-2.878,-1.174,Positive_78,1
5.52,4.258,1.262,1.735,2.05,1.104,1.42,2.208,1.735,1.735,8.99,1.735,1.262,2.681,1.735,4.416,2.997,0.789,1.262,4.258,5.687,2.817,4.039,1.408,4.039,4.039,6.139,4.518,3.906,2.525,2.764,1.674,1.222,0.585,1.063,0.08,0.505,0.133,-0.239,-0.053,Negative_71,0
7.789,2.869,3.382,1.845,1.435,4.201,5.739,4.406,0.717,4.304,9.223,6.354,1.332,1.23,7.277,8.404,9.019,0.0,0.512,8.301,0.751,2.473,0.088,0.221,1.369,1.193,-0.839,0.663,-0.574,-0.928,-1.148,0.265,0.265,0.883,2.208,1.899,-1.634,0.265,1.767,2.473,Negative_45,0
4.259,5.351,3.058,5.461,1.966,4.915,6.771,4.041,2.73,3.823,10.594,3.713,2.403,2.512,10.594,9.83,5.461,0.765,1.31,5.679,0.429,1.524,-2.381,-0.286,0.381,-0.19,1.238,0.952,-0.81,0.619,-2.381,-1.0,3.905,4.143,-0.571,1.905,-1.667,0.619,-1.286,-0.381,Negative_150,0
3.711,4.688,1.172,2.637,2.54,4.884,1.66,5.568,3.907,0.977,3.614,2.442,1.172,2.149,3.223,4.298,1.954,0.293,0.586,1.758,2.262,3.913,-0.373,1.357,3.114,3.567,-1.81,0.719,0.426,2.529,5.244,5.536,2.209,3.54,1.278,1.783,2.555,5.11,0.745,3.061,Negative_54,0
6.847,2.633,3.16,1.843,2.107,4.74,2.37,5.003,1.58,6.584,11.06,5.793,1.843,3.687,2.107,5.267,5.003,1.053,3.16,5.793,1.714,1.224,-5.51,-4.735,4.449,5.755,7.184,5.02,1.429,0.327,-1.347,-5.469,1.143,1.959,1.918,2.408,1.592,-0.857,0.286,-0.122,Positive_31,1
9.229,5.64,1.196,3.76,2.222,4.615,3.931,7.69,2.563,2.051,10.767,2.222,0.854,2.563,9.4,12.305,3.931,0.684,0.854,3.247,-0.09,1.391,-2.557,-2.019,-0.179,1.57,-0.135,-1.256,-0.852,0.763,1.839,2.782,2.064,3.275,-0.314,0.987,0.045,0.493,0.942,1.525,Negative_104,0
5.148,10.295,10.295,6.863,1.716,5.148,8.579,12.011,0.0,8.579,13.727,10.295,5.148,3.432,3.432,6.863,5.148,0.0,8.579,12.011,5.148,-0.892,-0.892,-9.472,-16.06,-3.569,3.363,8.442,-4.667,-2.745,-11.668,-13.933,-9.609,-10.981,6.177,10.638,15.854,9.472,-5.628,-6.246,Positive_213,1
6.011,3.435,5.725,2.862,2.29,2.576,4.008,5.725,1.431,3.721,4.579,9.16,2.004,6.011,11.735,11.449,5.152,0.573,3.721,3.435,4.732,2.533,-3.394,-0.574,-3.728,-1.147,-1.004,-1.816,-2.629,-1.864,2.342,2.964,2.82,3.203,0.096,2.199,0.096,-2.294,1.721,0.143,Negative_1,0
11.25,2.935,5.869,5.869,0.978,7.337,3.913,10.272,0.49,8.804,8.316,7.826,2.446,2.935,3.424,5.869,3.913,0.0,1.468,13.207,1.982,1.553,-3.535,-4.553,0.696,3.053,-6.427,-3.535,-5.249,-4.553,0.268,1.553,-1.714,-1.125,3.482,3.374,4.767,2.732,2.035,-1.928,Positive_180,1
4.988,5.735,2.244,4.489,1.995,2.244,1.496,2.992,0.998,1.995,5.237,3.242,0.998,1.746,2.992,3.242,1.746,0.249,1.247,2.743,7.919,6.025,0.132,0.342,2.657,3.183,2.394,4.078,1.579,0.105,0.395,1.289,2.184,5.709,3.788,5.762,-2.157,-1.447,1.158,2.289,Positive_100,1
5.349,2.951,4.059,5.903,1.476,6.087,3.689,4.427,1.845,4.796,8.301,6.272,2.582,3.504,4.243,5.903,5.349,0.553,2.214,5.349,0.212,2.079,-3.097,-1.146,0.806,2.164,0.085,1.527,-1.018,0.509,-1.57,1.23,2.588,2.927,2.461,1.146,-0.467,1.018,0.255,3.437,Positive_208,1
2.947,2.947,1.473,1.473,2.947,0.737,1.473,2.21,4.42,0.737,2.947,5.893,1.473,0.0,3.683,2.947,2.21,0.0,1.473,2.21,6.63,5.812,0.0,2.785,5.039,2.917,4.773,2.431,2.011,3.669,3.624,4.155,4.707,5.37,0.751,2.917,0.597,-1.039,-1.702,0.354,Positive_187,1
9.465,10.158,0.692,2.078,0.462,4.848,2.078,6.695,1.386,1.616,4.848,0.462,0.231,2.54,7.157,3.463,1.386,0.924,1.386,2.54,-2.738,0.515,3.478,2.899,2.287,3.253,1.481,3.285,1.997,3.833,-0.483,2.512,-3.027,-0.548,2.383,5.056,1.417,2.738,1.385,3.865,Negative_65,0
6.819,2.153,1.077,0.359,1.795,1.795,1.436,5.742,1.077,2.153,6.46,1.436,2.153,3.948,3.948,5.383,2.871,1.795,1.077,3.589,8.302,3.31,3.024,0.285,1.113,0.029,3.795,1.94,2.111,-0.342,3.31,0.514,4.822,1.084,4.051,1.227,2.682,1.284,0.399,-0.0,Negative_146,0
4.759,7.139,1.12,3.36,3.219,4.06,3.079,7.979,1.82,1.4,7.979,3.36,0.98,2.379,8.118,8.398,2.379,1.54,1.96,4.339,1.587,2.063,-0.913,0.794,0.952,1.032,-3.333,-0.079,1.627,0.873,0.119,0.556,-0.238,2.302,3.373,1.865,0.556,3.095,1.984,2.421,Negative_52,0
4.159,4.057,0.71,2.13,1.217,4.159,4.057,4.463,1.521,0.609,7.1,2.739,0.507,1.319,4.869,4.565,1.521,0.507,0.71,1.725,0.895,3.659,0.474,2.106,2.474,3.396,2.316,2.79,2.211,2.764,2.185,3.58,1.053,2.764,-0.316,2.29,3.106,3.843,1.895,3.869,Negative_18,0
4.623,2.667,0.267,1.689,1.156,1.512,1.956,2.312,1.423,2.134,6.847,0.622,1.067,3.023,3.023,2.845,2.667,0.445,0.889,3.646,4.302,3.607,2.644,1.591,3.809,2.913,3.719,2.98,3.182,2.196,2.375,1.568,4.414,3.249,3.271,2.487,3.204,1.568,1.68,0.426,Negative_30,0
5.544,3.335,2.389,2.479,1.532,3.381,2.434,4.327,1.442,2.749,5.814,2.389,1.623,2.569,2.164,3.921,2.253,0.496,1.623,4.372,1.847,2.387,3.097,1.961,1.847,1.563,3.922,3.922,2.131,1.961,1.137,1.307,1.79,1.847,2.586,2.302,2.217,1.535,1.421,2.387,Positive_189,1
3.575,3.482,0.565,2.729,0.376,3.858,2.258,4.046,1.035,1.506,6.963,1.411,0.376,1.411,4.046,5.269,3.67,0.753,0.753,3.199,0.179,2.282,3.128,3.026,2.821,3.846,3.026,3.282,0.051,1.385,3.308,3.487,2.744,3.154,1.59,1.846,1.564,2.692,2.051,3.256,Negative_20,0
9.015,7.662,2.254,4.507,1.803,7.212,3.606,7.662,3.155,1.803,7.662,4.958,2.254,1.353,5.859,8.113,4.057,0.451,4.057,7.212,7.336,6.626,-1.041,1.846,6.01,5.726,5.774,4.591,-9.844,-3.124,-3.029,-1.846,-2.934,-0.0,-2.414,2.461,-4.07,-0.947,-4.496,-1.278,Negative_100,0
9.311,6.284,2.793,4.423,1.396,8.845,2.095,9.543,3.492,5.353,12.569,6.983,2.793,2.561,5.587,2.793,6.983,0.465,2.327,8.612,0.21,2.735,-4.787,0.158,-1.736,3.577,1.105,-0.947,-1.262,-3.367,-2.946,1.473,-0.368,0.526,0.894,3.472,-0.263,2.262,-3.63,-2.315,Positive_220,1
3.082,2.608,1.897,2.134,2.608,4.031,2.845,2.371,0.711,1.422,5.216,6.639,0.948,2.134,1.897,4.979,4.979,0.711,0.474,3.794,1.304,2.552,2.58,3.967,0.388,2.025,3.773,4.494,2.358,2.497,1.997,1.415,2.497,4.272,0.638,1.886,1.331,0.583,1.276,2.691,Negative_36,0
9.809,5.086,3.391,5.57,0.848,6.176,4.965,8.598,1.695,2.785,7.75,5.449,1.574,3.754,5.086,5.57,4.965,1.816,2.664,7.145,-0.663,2.888,-3.03,-0.237,2.936,1.941,-1.894,-1.184,2.604,3.362,-0.568,2.604,-0.379,-2.131,0.473,-0.947,-0.237,1.752,-1.847,-0.142,Positive_200,1
6.395,4.143,0.991,3.693,0.991,4.954,1.081,7.747,1.171,1.351,3.513,4.233,0.72,0.811,5.945,5.855,2.882,0.27,0.54,3.153,1.753,4.866,0.06,2.78,0.846,4.896,0.03,4.684,-0.181,3.203,-1.964,3.808,1.451,4.019,-1.299,3.808,-0.604,3.626,0.332,3.445,Negative_229,0
17.55,12.954,1.671,7.103,2.925,8.357,2.507,12.954,2.507,1.671,17.132,1.254,1.671,4.596,7.103,5.85,5.014,0.836,2.089,7.939,-5.133,-0.186,-1.361,-0.928,1.237,0.557,-9.833,-5.009,-4.762,-6.37,-10.946,-6.308,6.555,6.308,-5.813,0.433,2.103,7.607,5.875,2.288,Positive_23,1
17.22,12.457,1.832,3.664,1.466,8.06,2.564,12.09,5.129,1.466,14.289,1.832,1.832,1.832,6.594,9.892,5.129,2.564,1.466,4.03,1.904,1.443,-1.558,2.885,-3.001,-0.462,-2.193,1.731,-3.462,0.635,6.232,4.905,-6.405,-1.847,-1.962,-0.289,-2.77,-0.058,-6.059,-5.078,Negative_232,0
14.688,1.728,1.728,3.456,0.0,6.912,1.728,8.64,3.456,4.32,8.64,5.183,1.728,2.592,6.048,7.775,11.231,1.728,1.728,6.048,3.527,1.689,1.242,-0.695,0.845,1.739,0.944,-3.328,1.888,-2.235,0.397,-1.093,-1.043,-1.043,-7.551,-7.253,1.639,-3.477,7.253,7.203,Positive_162,1
1.322,3.671,2.056,1.028,3.377,4.258,2.349,3.231,3.524,1.615,2.056,6.02,0.44,1.322,1.175,4.111,3.524,0.0,1.762,1.762,2.625,3.183,-1.58,-1.871,4.18,5.711,0.535,-0.316,-0.753,1.118,9.478,10.547,4.277,4.01,-0.656,-1.701,5.395,5.468,0.34,1.409,Negative_149,0
2.626,4.814,5.032,5.689,1.094,9.189,1.094,7.22,2.406,4.595,7.658,6.563,1.969,5.47,3.719,6.126,5.032,2.406,3.719,8.095,1.276,4.631,0.473,4.442,-4.112,-2.599,-7.278,-4.679,-4.064,-0.142,-3.261,-1.749,-0.425,2.316,2.505,4.112,3.781,4.017,2.079,4.159,Positive_172,1
6.296,5.724,5.152,5.724,3.435,3.435,1.717,14.882,2.861,4.007,9.731,9.158,2.289,6.296,6.296,12.592,6.296,1.145,1.717,9.731,-8.294,-3.199,-9.597,-4.502,-1.185,-1.066,3.081,2.488,-4.443,-2.133,0.711,2.547,-2.251,2.192,0.415,0.889,-7.227,-0.711,6.517,7.287,Positive_53,1
6.475,7.554,2.466,3.392,1.388,5.242,4.625,3.854,2.466,1.542,9.249,5.549,2.158,0.462,4.933,3.083,4.625,1.388,1.388,5.087,-5.038,0.154,-0.308,0.923,-0.577,1.654,0.269,2.846,-0.462,-0.538,-3.0,-0.769,5.231,7.769,5.615,3.731,0.962,2.923,0.115,1.577,Negative_84,0
6.476,6.476,9.947,7.865,2.545,4.395,3.239,11.797,2.775,6.476,6.476,5.32,2.545,6.94,5.32,7.402,5.089,4.164,4.626,8.327,-5.024,-5.674,-1.95,-3.783,2.246,-0.118,-3.073,-1.359,0.296,-0.591,-0.591,-0.236,-0.473,0.118,-4.374,-1.655,5.378,5.083,-2.541,0.118,Positive_215,1
1.849,2.774,1.479,1.664,0.739,2.774,2.034,3.143,1.479,2.774,5.362,1.479,0.925,2.958,2.034,6.471,2.219,1.664,1.11,2.588,3.635,2.067,3.54,4.657,1.734,1.616,3.065,3.944,1.687,2.138,4.799,4.086,0.855,0.214,3.635,1.806,2.138,2.328,2.328,2.21,Negative_227,0
8.431,1.593,2.655,2.523,0.863,2.854,2.324,7.767,1.062,4.647,7.901,4.116,2.324,2.39,3.518,4.182,4.714,0.265,2.324,5.643,2.415,-0.036,-0.108,-1.622,2.596,0.901,2.487,1.19,0.721,-1.658,2.523,0.937,3.929,2.632,2.884,1.334,3.28,0.793,1.983,0.721,Positive_1,1
3.763,5.018,1.254,4.599,3.345,6.69,2.927,3.345,2.508,2.091,6.272,6.69,0.836,3.345,5.854,2.508,3.345,1.673,2.091,3.763,-3.128,-0.971,-2.661,-0.647,6.041,6.113,2.733,3.955,3.452,5.789,-0.36,1.618,0.539,0.18,4.459,8.486,-7.012,-2.481,0.036,1.942,Positive_34,1
6.515,2.022,6.965,8.312,0.0,4.493,5.392,7.864,2.022,5.168,7.189,9.885,2.247,5.392,2.696,8.762,8.987,1.123,5.616,5.616,-1.116,2.71,-3.135,-3.56,0.531,1.328,-1.222,-1.541,1.382,1.966,-2.497,2.072,-2.179,-1.807,-0.478,1.807,-0.638,-1.222,1.222,0.106,Positive_112,1
6.414,3.499,1.166,2.041,1.749,4.082,2.915,9.913,2.041,4.957,3.207,6.414,0.875,2.624,5.831,7.872,5.54,0.875,3.207,3.207,2.627,3.412,0.549,0.431,-0.431,0.392,3.098,0.118,3.804,2.667,0.902,0.902,1.098,-0.51,-3.765,-1.059,1.569,2.235,3.373,0.157,Negative_76,0
14.683,5.541,2.77,6.372,1.108,3.602,2.77,9.973,1.108,5.541,6.372,1.94,2.77,3.324,4.71,4.987,6.095,0.832,1.662,6.649,0.51,-1.995,-2.227,0.046,1.81,1.671,0.139,-3.573,1.578,-0.835,1.717,0.464,0.093,0.882,2.135,1.114,-0.139,0.232,2.181,1.392,Positive_72,1
4.939,2.901,2.43,3.92,1.411,7.213,2.822,2.979,1.96,1.882,4.391,3.215,1.882,1.646,2.744,2.744,3.92,0.706,1.568,5.096,0.815,3.713,0.755,2.113,0.392,3.713,1.117,4.739,-0.272,2.445,1.72,1.66,2.535,4.316,2.113,5.192,-0.272,2.234,-0.694,1.298,Positive_184,1
7.66,2.554,5.106,10.212,7.66,12.766,0.0,15.319,5.106,5.106,20.425,20.425,7.66,2.554,5.106,12.766,12.766,0.0,5.106,15.319,-7.118,-19.097,-8.16,7.726,-14.236,-19.271,11.632,21.788,-16.927,-9.028,-4.948,-1.476,9.722,6.25,-9.115,-5.122,-0.26,4.167,-8.333,-11.806,Positive_117,1
4.999,6.807,1.489,3.509,2.233,5.531,3.935,6.594,2.233,2.233,8.402,1.489,1.169,3.935,5.211,4.999,3.509,2.021,2.233,6.488,1.58,3.082,0.277,-0.198,3.161,1.541,2.252,2.331,0.514,0.395,-0.198,0.79,0.119,2.213,4.741,3.477,-3.042,-1.027,-2.292,1.264,Negative_103,0
6.117,4.531,2.492,3.171,0.227,5.664,3.624,2.945,1.586,2.718,5.437,3.398,1.812,1.812,5.437,6.796,6.57,0.0,2.039,3.851,4.635,4.635,-2.809,-1.194,1.053,2.739,3.722,4.213,3.757,2.177,-2.704,0.105,0.176,3.125,3.862,3.862,-0.456,0.597,-1.299,-0.421,Negative_34,0
4.918,2.732,3.825,6.284,4.098,9.289,2.732,3.825,3.278,3.278,7.923,5.464,1.366,3.825,4.918,1.912,4.645,1.093,1.912,5.464,0.579,1.159,0.248,1.242,-0.662,7.036,-1.78,2.566,1.987,3.146,-3.601,-0.455,3.725,6.084,-1.325,0.828,-1.738,0.745,-2.566,0.0,Positive_91,1
