APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,APAAC33,APAAC34,APAAC35,APAAC36,APAAC37,APAAC38,APAAC39,APAAC40,id,label
9.177,5.423,5.84,7.091,2.295,8.76,2.92,6.674,2.711,10.846,11.888,9.595,2.502,5.631,6.466,4.588,8.134,0.0,4.38,7.926,-2.396,-3.378,-3.378,-4.607,-6.511,-3.44,-6.081,-0.983,0.369,2.948,-1.229,-0.86,-1.106,0.737,0.676,-1.904,3.44,4.975,-0.491,0.369,Positive_315,1
5.201,4.529,3.859,6.543,3.188,6.543,4.865,7.383,2.516,4.865,10.905,7.383,3.02,5.536,7.885,7.717,6.879,1.677,2.181,8.556,-0.222,1.057,-1.057,-1.279,1.446,1.224,-2.392,-1.947,0.945,1.613,2.169,2.558,-6.563,-5.784,0.945,1.39,-3.17,-1.112,-2.002,0.945,Positive_516,1
4.335,4.155,2.71,4.968,0.903,5.871,4.064,3.161,2.891,2.891,6.864,3.342,1.987,2.168,5.329,7.136,4.335,0.723,1.535,3.703,1.608,2.959,-2.009,0.256,0.475,1.863,3.033,4.713,0.731,2.192,-0.512,1.717,0.877,2.009,0.073,2.631,-0.913,0.767,0.913,3.544,Positive_555,1
8.882,7.682,3.841,4.081,2.161,6.722,4.562,10.323,2.401,5.282,12.484,3.841,3.601,2.64,3.841,7.922,5.282,1.201,3.121,5.282,-0.578,1.052,-5.363,-5.678,-1.998,-0.736,2.261,1.157,-1.42,0.421,7.781,3.365,-5.1,-1.84,-3.365,-3.47,2.787,1.209,1.314,3.049,Positive_594,1
5.75,3.721,0.677,4.735,3.044,7.102,5.412,4.397,1.691,0.338,8.117,5.073,3.044,3.044,4.397,6.427,2.706,2.706,1.691,5.073,0.475,7.875,-1.543,-2.295,3.918,7.321,1.622,5.501,-1.306,0.277,-6.371,-5.698,2.77,4.432,4.195,6.727,-3.562,-4.907,0.752,0.673,Negative_532,0
7.455,5.591,6.523,6.523,4.193,8.387,4.193,7.455,2.33,6.057,11.183,1.864,1.864,3.727,3.261,9.318,8.387,0.466,1.864,13.513,1.769,-1.199,-4.395,-2.74,-1.142,3.539,-0.913,2.683,0.97,1.998,1.084,-3.539,-4.167,-3.139,-4.68,-1.027,-2.34,-2.397,3.539,1.941,Negative_522,0
6.568,8.32,3.941,6.131,3.941,7.444,1.752,9.634,3.065,5.692,10.947,5.692,1.752,4.379,3.941,3.941,3.941,1.752,5.255,6.568,1.884,6.489,-3.715,-0.262,0.157,-2.512,4.291,3.715,-3.192,-3.715,-3.663,-6.489,1.57,3.087,4.343,2.721,2.407,0.105,-7.012,-4.867,Positive_1197,1
6.796,5.522,2.973,5.946,5.522,4.672,5.522,6.371,4.672,3.823,9.345,3.823,1.699,5.522,4.248,5.946,5.946,0.849,5.097,7.645,-2.548,-0.612,-3.772,-0.408,-2.905,-1.58,1.019,-1.376,4.842,0.102,-0.357,1.019,2.09,4.689,-7.187,-7.747,6.014,5.556,-0.153,1.376,Negative_313,0
6.069,6.069,2.731,3.641,1.517,5.765,5.765,5.158,2.427,3.337,10.317,4.551,1.214,2.731,7.889,5.461,4.551,1.821,2.731,5.461,-0.981,0.892,3.211,3.211,2.765,2.498,1.873,-0.045,-1.338,0.58,-2.275,1.963,2.141,1.695,-4.014,-5.62,5.04,3.524,-2.721,-1.606,Negative_949,0
5.959,4.768,2.503,5.721,1.43,5.959,2.98,6.555,2.026,6.197,8.224,4.053,2.622,1.668,6.794,6.078,5.959,0.358,0.954,6.912,-0.746,3.246,-2.412,-0.044,-1.096,1.14,0.219,2.149,-0.57,1.447,-0.439,-0.0,-0.044,2.456,1.93,3.377,-1.491,0.439,0.614,2.105,Negative_449,0
9.002,4.093,1.091,3.546,1.637,2.455,4.911,10.64,4.365,1.091,11.731,0.546,1.91,1.637,11.731,4.637,4.365,2.728,1.364,3.819,-0.306,-1.746,1.222,-0.306,5.151,0.567,3.71,0.567,0.131,0.087,-0.524,0.524,4.059,3.055,-3.274,-6.416,0.175,0.349,4.19,1.484,Negative_1269,0
5.024,2.826,2.198,4.395,2.511,6.279,3.14,5.024,0.942,3.14,10.989,6.593,1.256,3.454,4.395,7.535,3.14,0.942,3.767,5.337,-0.249,-1.45,-8.413,-5.553,4.227,3.025,6.382,4.227,-0.953,0.663,-3.274,-3.605,0.083,-0.332,2.735,2.279,5.429,3.854,3.357,4.683,Positive_420,1
12.6,6.3,2.594,6.3,1.482,2.223,4.447,11.489,0.741,7.411,8.154,8.523,2.965,6.67,2.594,4.447,6.3,1.853,5.188,8.154,3.203,3.258,-5.743,-4.473,4.473,3.755,3.81,6.516,-6.129,-6.019,-9.277,-9.663,-3.976,-3.147,13.308,8.835,5.908,1.16,-10.05,-6.184,Positive_385,1
10.995,4.998,4.198,5.598,1.799,5.397,5.198,9.596,1.2,4.998,7.397,5.797,1.999,4.998,4.998,4.598,5.598,1.399,3.398,9.196,-0.258,0.568,-6.925,-3.669,0.93,1.757,3.721,3.721,-3.928,-1.912,-2.119,-0.362,2.636,-0.362,0.827,-0.672,2.739,2.222,-0.982,-1.292,Positive_147,1
3.476,2.844,2.844,1.896,1.58,1.422,1.106,2.686,1.58,3.16,9.005,1.738,1.896,3.792,1.896,3.633,3.002,0.948,2.054,4.739,4.645,1.714,1.465,0.774,3.76,1.769,4.092,2.212,4.202,3.428,5.059,2.156,-1.051,0.387,-0.138,-0.055,1.631,1.106,4.064,3.484,Positive_794,1
9.067,6.976,3.488,5.579,3.488,6.976,4.185,6.277,5.579,3.488,23.017,4.883,2.093,3.488,5.579,12.555,5.579,0.0,2.093,11.16,-6.34,-0.942,-4.08,-2.072,8.977,2.009,-5.148,-2.699,2.072,0.816,0.063,-0.816,-6.026,-1.067,-0.942,-0.691,7.219,1.883,-7.784,-9.981,Negative_745,0
8.149,9.508,0.97,1.94,0.776,2.911,0.582,7.373,1.552,0.194,5.239,1.358,0.388,0.388,6.597,4.851,1.358,0.776,0.194,2.135,-0.916,1.402,1.603,3.034,2.147,3.864,-0.572,1.66,1.717,4.15,3.95,3.377,0.572,3.377,-0.544,3.864,5.18,5.352,-1.803,1.345,Negative_215,0
5.612,3.508,6.08,5.261,2.572,5.145,3.273,6.197,3.741,6.313,8.769,4.91,2.456,3.508,5.261,6.899,5.378,1.87,2.923,6.431,1.586,1.73,-2.931,-3.268,1.394,1.586,-0.769,-1.201,1.634,2.066,2.403,1.394,-0.432,-1.297,1.586,0.577,-2.018,-1.97,1.105,0.721,Positive_819,1
1.954,1.587,2.197,3.052,0.977,2.93,1.831,2.93,1.709,5.127,5.86,3.174,1.954,2.93,3.785,4.395,3.54,1.221,1.831,5.86,2.589,0.471,1.824,0.912,4.501,2.707,3.707,2.383,2.942,1.206,1.912,1.236,2.736,2.589,1.0,-0.088,2.089,2.059,3.089,1.294,Positive_1024,1
11.435,8.485,2.214,3.32,5.533,7.378,5.533,9.222,4.427,4.058,15.493,2.951,2.214,3.689,9.222,8.116,5.533,1.475,3.32,7.008,-0.06,-2.473,2.352,-2.413,3.92,2.473,-0.121,-0.302,-7.72,-6.936,-6.634,-5.127,3.739,0.181,-2.352,-0.844,-4.885,-0.844,5.489,1.93,Negative_1208,0
12.098,5.531,3.802,7.95,1.383,8.642,3.111,12.098,4.494,6.568,11.061,8.296,4.494,6.222,4.839,6.913,4.494,2.42,4.148,8.987,6.059,7.526,-3.699,-5.612,-0.702,-2.615,-5.102,-5.867,0.383,1.276,-1.722,-0.893,-6.505,-6.696,-3.635,-5.485,-2.105,-2.105,2.997,6.952,Positive_579,1
3.861,1.001,1.859,0.572,0.0,1.573,0.858,1.716,0.286,3.289,9.009,1.001,2.288,2.288,3.146,3.003,5.005,1.287,2.002,1.43,4.502,2.296,3.888,2.296,2.729,1.887,4.002,2.433,3.365,1.683,2.069,0.546,4.07,1.91,2.547,2.342,4.229,2.115,3.433,2.183,Positive_299,1
4.973,6.27,0.433,1.081,0.865,2.378,2.378,3.459,1.081,1.081,4.973,2.162,1.513,0.865,4.541,3.027,1.73,0.216,0.216,1.73,3.508,3.62,0.247,0.45,4.902,4.205,3.283,4.295,1.327,1.574,1.821,1.192,-0.382,1.574,3.441,2.384,5.644,4.587,4.138,3.216,Negative_617,0
3.763,5.018,1.254,4.599,3.345,6.69,2.927,3.345,2.508,2.091,6.272,6.69,0.836,3.345,5.854,2.508,3.345,1.673,2.091,3.763,-3.128,-0.971,-2.661,-0.647,6.041,6.113,2.733,3.955,3.452,5.789,-0.36,1.618,0.539,0.18,4.459,8.486,-7.012,-2.481,0.036,1.942,Negative_718,0
6.008,5.301,1.767,4.948,0.353,6.008,2.828,7.775,1.767,1.414,5.654,1.767,1.06,1.414,9.896,3.181,2.474,1.767,0.707,2.474,4.868,4.868,2.057,3.051,-0.891,3.977,-3.291,2.228,2.708,7.165,-3.634,2.125,-3.36,-0.411,-0.171,2.468,1.988,3.085,-0.206,2.811,Negative_1216,0
6.839,4.872,3.467,5.34,1.874,5.809,3.467,4.778,2.436,4.497,9.462,5.153,2.343,3.935,3.279,7.495,3.841,1.124,2.061,5.34,1.879,-0.524,-1.049,-1.18,-0.743,1.267,3.497,5.551,0.175,0.087,-2.71,-0.524,0.131,0.306,2.491,1.705,0.393,0.0,-0.087,1.923,Positive_1198,1
6.687,4.629,2.572,2.315,1.8,4.629,2.829,5.401,1.8,3.858,10.03,4.115,2.829,3.344,3.087,3.344,5.915,1.029,1.286,6.172,1.942,3.417,-4.505,-2.796,1.165,1.864,2.252,2.757,2.563,1.437,-0.505,0.039,1.165,0.816,5.709,2.913,1.748,0.155,0.893,-0.699,Positive_684,1
4.555,9.111,1.519,3.796,4.555,6.073,7.592,6.073,4.555,7.592,7.592,2.278,2.278,5.314,3.796,9.111,6.073,3.796,3.796,3.796,10.325,5.627,-2.375,-2.426,-1.962,-2.013,3.149,2.891,-8.518,-8.467,-1.549,0.052,1.91,-0.155,-3.149,-3.356,0.774,4.13,0.155,1.704,Negative_8,0
2.762,3.641,2.888,3.265,0.879,5.148,1.883,4.018,0.628,5.148,5.274,2.261,1.758,4.897,3.516,5.274,4.018,0.628,1.632,4.646,2.085,2.631,-0.225,0.61,7.507,4.331,0.706,0.385,-1.412,-0.642,4.459,2.855,1.732,2.31,0.545,-1.091,4.652,1.989,0.128,2.278,Positive_916,1
4.759,4.479,1.959,3.639,1.399,4.619,2.099,4.059,1.679,4.059,5.179,2.239,1.959,3.499,2.099,3.779,2.659,0.7,1.539,4.199,2.788,1.909,6.818,6.545,0.697,-0.273,2.667,2.303,1.606,2.152,0.667,1.697,0.848,0.606,-0.212,0.788,4.364,3.212,-0.03,0.242,Positive_1154,1
6.559,2.934,3.452,4.488,1.899,5.523,3.107,8.284,1.381,6.041,6.386,6.559,1.553,3.797,4.142,5.005,4.833,1.208,2.762,6.559,-1.211,1.427,-4.972,-2.983,1.816,3.588,1.513,2.897,-1.297,1.773,0.389,2.032,1.859,0.216,-2.032,-0.692,4.064,4.064,0.432,0.649,Positive_312,1
3.005,1.652,2.254,1.202,2.104,1.803,2.104,1.803,1.052,4.357,7.361,2.254,1.803,4.357,2.704,4.507,3.005,0.601,1.652,4.056,5.122,3.138,1.797,1.421,2.735,1.609,4.023,1.582,3.406,2.279,1.931,0.215,1.877,0.992,3.62,1.958,3.996,0.59,2.896,1.18,Negative_728,0
3.41,3.41,2.273,1.137,7.955,1.137,2.273,9.092,2.273,2.273,11.365,4.546,2.273,3.41,1.137,7.955,5.682,0.0,4.546,1.137,0.193,1.198,5.873,4.212,4.405,0.657,2.975,1.623,1.623,-1.159,-3.362,-0.773,8.192,4.057,-2.28,-3.207,-1.932,-0.155,0.0,0.58,Negative_137,0
11.75,10.77,11.75,4.895,4.895,5.875,3.916,6.854,1.959,3.916,4.895,4.895,2.937,5.875,12.728,10.77,7.832,0.979,7.832,7.832,-7.656,-2.264,-8.123,-12.383,0.2,0.466,-5.193,-0.599,-8.589,-7.39,3.395,3.795,-8.655,2.597,11.185,7.59,9.055,4.727,-9.055,-6.258,Negative_216,0
5.996,6.745,2.249,2.623,2.998,2.249,5.246,4.122,4.871,2.623,10.866,1.499,1.874,2.623,7.494,8.993,3.747,1.499,2.249,4.871,-2.563,1.623,-4.314,-2.734,0.812,2.05,6.792,3.802,2.819,4.186,-2.905,0.171,2.179,-0.598,1.623,0.812,3.845,0.854,-2.221,-1.666,Negative_142,0
8.384,4.758,3.965,7.365,3.399,7.138,6.118,5.211,3.399,5.438,12.916,5.325,2.833,3.965,4.872,6.684,4.305,0.566,3.399,6.571,1.546,2.772,-5.437,-2.932,1.013,0.586,1.972,1.972,-2.452,-3.198,-2.186,-1.919,1.386,0.586,2.026,1.919,-3.198,-2.239,-0.16,1.333,Positive_606,1
4.892,5.436,5.436,7.067,4.348,6.523,1.631,1.631,1.631,6.523,5.979,4.892,1.087,1.631,4.348,4.348,7.067,0.544,3.262,8.154,1.253,5.143,1.469,2.636,-0.173,1.426,1.124,4.538,-4.408,0.475,-2.723,-0.346,5.359,6.655,-3.198,-1.988,0.173,-0.043,-2.334,-1.469,Negative_527,0
6.793,6.202,1.477,2.363,4.135,4.43,3.545,6.498,1.477,1.772,6.793,2.658,0.296,0.296,7.679,2.363,1.181,1.181,1.477,2.363,2.664,2.339,-0.065,-0.552,3.476,3.541,2.372,3.281,6.043,5.556,0.617,3.574,-1.949,-1.429,-0.162,3.639,2.891,1.592,-1.494,-0.91,Negative_1025,0
5.856,7.529,5.019,5.437,7.111,6.692,6.692,8.784,3.347,9.62,8.784,4.183,2.928,7.111,10.875,6.692,5.437,1.673,3.347,7.111,-1.801,-1.988,1.118,-0.124,-1.18,-3.106,-2.795,-3.043,0.062,-2.795,-3.602,1.615,8.447,0.87,-2.484,1.366,-3.106,-2.422,-3.851,-5.404,Negative_776,0
2.971,1.114,1.671,1.3,2.043,0.928,1.486,3.342,0.743,2.785,5.199,1.671,1.114,2.971,0.557,2.785,1.3,0.743,0.743,3.528,6.181,3.159,5.966,2.808,6.726,4.484,4.66,3.1,3.431,0.312,4.874,2.457,2.905,1.95,2.73,0.312,2.067,-1.111,2.788,1.209,Negative_981,0
6.667,2.353,1.177,2.353,1.177,4.314,4.118,6.667,0.588,0.392,4.314,3.333,1.177,0.785,3.137,4.706,2.549,0.196,0.785,2.549,4.747,4.4,0.453,1.76,1.253,3.387,-1.92,1.227,0.507,2.4,1.547,3.04,2.667,3.92,3.093,3.707,2.96,4.613,0.933,1.973,Negative_813,0
11.371,6.822,2.274,2.274,9.096,6.822,3.411,13.645,9.096,3.411,13.645,2.274,3.411,6.822,12.507,15.918,7.96,5.685,1.138,5.685,-0.86,7.092,2.006,-0.573,-1.361,0.716,-9.169,-10.602,-1.433,-5.372,-3.295,-6.447,-4.799,-4.298,5.659,5.659,-2.507,-2.436,-5.874,-5.372,Negative_300,0
2.94,1.47,1.737,1.737,1.203,1.871,0.936,2.539,1.47,4.81,5.212,2.673,0.802,3.073,1.336,4.543,2.138,0.802,2.272,3.474,5.174,3.645,3.175,0.8,4.868,1.881,4.022,2.728,4.915,3.857,2.399,2.234,2.963,1.505,1.576,0.282,2.446,1.929,1.623,0.941,Positive_472,1
6.118,5.544,1.338,3.059,2.868,2.868,2.485,3.633,1.72,1.53,10.132,2.103,1.338,3.441,4.206,5.735,1.912,0.956,1.53,4.397,4.249,2.275,-2.576,-1.305,0.301,1.84,4.115,5.152,2.844,1.271,1.974,1.138,0.535,-0.033,1.74,1.673,3.413,1.104,2.509,0.87,Negative_395,0
5.868,4.632,3.552,4.015,2.316,4.323,4.323,7.102,2.316,3.088,8.955,2.779,1.544,2.316,6.948,9.264,6.639,1.699,3.242,6.948,-1.378,1.837,5.145,3.95,2.021,0.276,1.378,2.297,-1.24,-0.735,-0.551,-1.883,-0.689,-0.459,1.286,0.873,-2.389,-3.353,0.689,1.056,Negative_1258,0
7.459,0.932,2.331,2.797,4.662,1.399,3.729,4.662,0.466,1.865,10.722,2.331,0.932,0.0,1.865,2.797,2.797,0.932,1.399,3.263,1.72,2.523,4.731,0.889,3.354,-2.122,1.032,-2.695,3.211,-0.573,4.96,3.211,3.068,3.182,4.243,3.211,3.784,4.272,2.093,-1.433,Negative_792,0
8.476,5.983,0.997,2.493,5.484,4.487,3.989,3.49,0.499,0.499,10.47,1.496,1.994,1.496,4.986,2.493,3.49,0.0,0.997,1.994,3.225,3.225,-3.718,-2.468,7.7,5.561,4.837,3.949,-1.579,1.974,-0.921,2.402,6.055,3.883,-2.962,1.218,-2.698,0.954,2.435,1.119,Negative_85,0
4.548,1.164,2.961,6.451,0.317,4.336,3.173,5.499,0.634,3.913,5.182,9.307,1.269,2.115,2.326,3.913,4.865,1.164,2.538,4.971,1.696,5.369,-0.106,2.049,-0.389,2.826,1.024,4.804,1.448,3.25,-1.06,1.13,-0.283,1.484,-1.236,1.837,-0.283,2.685,0.918,2.19,Positive_1097,1
3.73,4.879,2.009,4.879,0.861,3.157,3.157,7.175,2.583,3.73,12.34,6.026,2.009,3.157,7.462,4.018,5.739,0.574,3.443,6.6,-1.532,1.926,2.67,-1.05,0.788,-1.05,5.252,2.276,-5.996,-4.595,0.306,-0.569,-2.845,-2.713,4.551,2.67,4.945,5.47,1.05,0.919,Positive_882,1
5.772,5.579,3.078,3.656,2.309,5.579,3.848,2.309,2.117,2.693,7.889,5.579,3.078,1.924,3.271,6.157,2.886,0.578,2.309,5.579,-0.267,0.952,-0.724,-0.457,3.733,5.067,0.419,2.324,-2.21,-0.686,-0.914,2.171,0.038,2.476,-0.038,-0.114,4.686,5.295,-0.305,2.362,Positive_778,1
16.432,2.348,3.13,6.26,0.782,3.13,0.782,5.478,7.824,0.0,14.084,8.607,2.348,5.478,5.478,8.607,7.042,0.782,2.348,10.172,-7.778,-5.5,2.0,-3.889,-0.111,-0.722,6.056,6.389,0.778,1.611,-12.389,-12.667,9.944,6.0,-0.833,-1.889,-1.0,-1.056,1.167,2.778,Positive_1134,1
7.507,3.958,5.05,6.142,4.368,6.688,5.869,6.688,3.958,5.596,9.964,5.46,0.955,5.05,4.64,8.326,6.961,3.822,1.775,9.964,2.762,2.537,-1.578,-1.071,0.169,-0.113,-5.13,-3.664,-3.608,-6.483,-4.397,-5.186,-1.466,-2.649,1.466,1.747,2.593,1.917,5.355,4.059,Negative_1197,0
6.022,5.071,3.17,5.705,2.853,5.071,6.022,12.361,3.17,4.121,8.875,2.219,1.585,1.585,3.487,4.754,3.804,0.634,0.317,6.022,-2.562,2.475,-1.129,0.304,-1.78,1.563,2.909,2.866,-3.778,-2.301,-4.69,-1.52,3.951,4.95,2.605,2.953,4.038,3.257,-2.605,1.65,Negative_171,0
5.384,1.731,0.192,1.731,0.769,1.346,1.923,2.884,1.346,3.077,4.807,0.769,0.577,3.654,2.884,3.077,1.923,1.346,1.154,2.307,6.132,3.259,6.154,3.13,6.668,3.752,3.774,1.501,4.417,3.495,3.28,1.522,3.13,1.758,3.452,3.109,0.643,0.429,-0.665,-1.822,Negative_231,0
11.489,5.362,6.511,5.745,2.297,8.808,8.426,10.723,4.212,6.893,11.872,6.127,1.532,4.212,6.511,5.362,6.127,2.681,3.83,12.255,-5.632,-3.274,-0.196,-2.03,2.489,2.816,-7.859,-7.728,-5.632,-5.566,-3.864,-1.31,-0.589,-2.62,-0.327,-2.62,4.977,3.536,4.519,-0.065,Positive_760,1
7.727,6.654,1.717,4.937,1.717,5.795,6.01,5.581,2.79,1.288,9.659,2.146,1.288,3.434,6.01,7.083,3.434,1.932,1.503,4.293,-3.187,-1.615,-7.225,-4.632,4.08,6.672,5.44,4.037,1.827,-0.17,-3.612,2.082,5.227,5.397,0.34,0.51,-0.34,-1.615,-0.51,2.295,Negative_1078,0
5.273,4.269,1.507,4.52,2.009,5.022,2.26,4.269,1.256,1.004,7.785,0.251,1.004,2.26,9.292,7.283,2.762,0.502,0.0,2.511,0.423,2.374,5.431,4.098,0.358,3.935,1.366,2.569,1.171,1.301,2.244,3.122,-0.455,0.943,1.236,1.626,1.073,2.537,-1.333,0.943,Negative_281,0
11.667,7.242,3.822,6.135,1.308,7.945,4.627,9.455,3.822,5.633,10.56,5.633,3.52,5.23,6.739,5.532,5.934,0.302,3.319,10.058,-7.227,-4.739,-4.799,-5.746,1.303,3.081,0.415,3.614,0.889,0.118,-2.607,0.533,2.014,1.481,-0.237,-0.237,-0.178,0.059,-4.562,-1.659,Positive_377,1
10.488,3.617,3.617,2.893,1.447,6.148,2.531,6.509,3.254,6.148,11.21,6.871,5.786,4.34,2.17,8.679,5.063,0.361,5.424,9.041,4.065,4.224,-4.171,-3.749,0.898,-3.749,6.969,2.587,1.267,3.379,-2.851,-2.482,0.792,-0.845,3.01,-1.003,-2.851,-3.749,-4.435,-2.904,Positive_235,1
7.102,8.716,1.614,3.228,0.968,5.165,4.197,6.779,2.26,2.905,13.235,1.291,2.905,1.614,6.456,3.873,4.197,0.968,2.583,5.488,0.941,0.257,-2.823,-2.652,5.133,3.678,5.218,4.491,-5.56,-4.662,-2.053,-1.839,-0.257,2.053,-4.021,0.342,1.497,0.513,8.811,5.389,Negative_251,0
4.756,4.136,3.308,4.343,1.241,4.343,3.516,7.652,2.689,3.516,11.581,2.481,2.068,3.929,8.893,4.756,4.756,2.895,4.136,5.997,2.912,3.094,1.638,-0.773,0.637,-0.591,-1.183,0.318,0.591,-2.047,0.864,-0.546,1.228,0.546,3.731,3.958,-1.228,-1.774,-1.046,-1.319,Negative_581,0
7.272,5.194,4.155,4.155,1.299,9.09,4.415,8.051,2.597,7.012,8.83,8.571,2.337,3.896,5.194,6.233,4.675,1.299,4.935,7.792,-3.103,-1.819,0.321,0.375,-6.742,-0.375,0.482,0.535,0.054,2.836,-0.535,-0.856,-1.552,-2.943,5.832,4.708,3.638,6.688,-9.791,-4.762,Positive_1020,1
7.127,5.831,3.888,5.616,1.727,4.32,3.456,6.264,2.592,2.592,11.016,2.16,1.944,2.808,3.888,6.912,4.535,2.16,2.375,7.56,-0.355,0.444,-8.389,-5.903,5.415,5.77,3.595,6.835,-2.929,-1.953,-0.222,0.71,4.483,5.681,-2.441,-0.976,0.932,-0.266,-1.021,1.82,Negative_622,0
10.789,6.982,7.933,6.029,1.27,8.25,4.76,8.886,2.856,6.029,11.742,6.664,1.904,7.299,7.616,8.569,6.982,2.856,3.809,9.837,-4.849,-2.687,-3.08,-2.031,0.59,2.425,-3.08,0.262,-2.163,-6.16,-2.228,-1.966,-1.442,-0.983,-4.784,-3.408,-1.638,-1.311,3.277,4.194,Positive_1064,1
7.583,2.794,6.784,5.588,0.399,5.189,3.592,6.385,4.391,3.991,7.982,7.184,1.197,4.391,6.784,11.973,5.588,2.395,3.193,6.784,-5.521,-4.01,1.25,2.135,4.375,2.917,-2.344,0.99,-0.104,-2.76,-2.24,0.365,2.083,3.438,-3.594,-3.49,1.302,1.302,0.365,-0.625,Positive_211,1
3.991,3.361,2.311,2.661,1.05,4.412,1.891,3.361,1.26,3.221,5.952,4.061,1.82,2.661,3.571,6.372,3.501,0.701,1.33,2.591,1.412,1.832,0.721,0.751,4.686,4.055,0.721,1.983,0.3,1.532,4.266,3.785,2.433,2.553,0.871,1.953,2.223,2.283,0.0,1.562,Positive_917,1
3.895,3.66,2.726,4.362,1.169,5.063,2.648,6.075,2.726,3.583,5.92,4.206,1.947,3.895,4.985,5.998,3.66,0.779,2.103,6.387,0.455,2.88,0.796,3.069,-0.227,0.606,0.682,1.516,-1.175,-1.175,0.834,3.297,-0.189,0.644,2.198,2.349,2.274,2.046,1.781,1.554,Positive_643,1
9.29,7.192,3.596,7.491,2.697,3.896,3.296,5.095,0.599,6.294,6.892,5.694,2.997,3.596,4.795,7.491,5.694,0.299,2.098,5.694,-1.373,-1.515,-9.28,-5.824,1.278,1.136,4.924,5.256,-4.309,0.142,2.699,2.746,2.983,3.125,0.426,1.515,-2.557,0.237,1.42,2.273,Negative_940,0
9.364,11.822,1.986,3.216,2.743,4.256,4.445,7.093,3.216,2.176,13.904,3.784,1.135,4.445,8.229,7.093,5.486,1.702,2.648,8.323,1.071,1.981,-6.37,-3.426,0.0,0.428,3.801,2.57,-3.64,-0.642,-3.426,-1.66,1.017,1.071,0.696,0.642,-0.482,0.857,-0.857,-0.696,Negative_939,0
10.795,12.594,1.799,0.0,1.799,0.0,1.799,5.398,1.799,1.799,16.193,0.0,1.799,0.0,16.193,16.193,10.795,1.799,0.0,5.398,0.902,0.478,-7.484,-8.333,1.327,1.858,-0.159,2.229,-7.006,-0.372,8.068,2.017,-1.539,-1.911,-8.97,-0.106,11.996,7.113,-2.495,-3.769,Negative_67,0
4.544,0.865,1.515,0.865,1.082,1.298,2.813,4.328,1.082,2.38,10.17,2.596,1.298,2.596,2.596,3.246,3.246,0.649,1.298,4.977,3.18,1.817,2.94,0.053,6.013,2.565,2.619,2.004,4.356,2.272,3.234,0.695,1.39,-0.241,3.421,1.015,3.127,0.294,4.169,1.63,Negative_1104,0
4.6,4.87,4.464,4.87,3.788,7.576,3.924,5.412,3.246,5.276,8.658,7.846,3.788,6.358,4.735,4.464,3.652,1.352,2.3,4.33,-1.576,0.669,-1.098,0.573,-5.922,-5.253,-0.048,0.239,-0.0,1.815,-1.098,0.621,-3.773,-1.146,3.2,4.298,3.009,4.919,2.865,2.197,Positive_954,1
1.51,4.529,1.51,2.265,5.284,3.02,1.51,6.794,4.529,2.265,10.568,1.51,2.265,0.755,6.039,7.548,1.51,1.51,1.51,5.284,5.091,3.299,-0.143,-2.331,-5.558,-3.227,1.757,4.123,8.175,9.86,-1.9,1.076,-3.55,-0.932,-5.486,-2.295,6.597,4.482,3.119,6.131,Negative_48,0
9.818,4.91,3.682,6.137,1.227,8.591,14.728,7.363,3.682,6.137,17.182,8.591,3.682,1.227,1.227,11.045,11.045,0.0,1.227,7.363,1.611,4.51,-15.528,-12.371,-3.479,-1.482,-0.258,4.381,-11.856,-8.312,10.503,8.827,7.474,16.43,-6.443,-3.222,-17.655,-13.531,8.183,3.351,Negative_223,0
3.855,5.444,2.722,4.536,2.268,5.897,4.309,4.083,1.361,2.722,6.351,5.897,1.361,2.495,5.897,7.712,4.083,2.722,2.041,4.536,4.255,5.098,-1.726,-0.843,1.927,6.905,-1.525,1.004,-1.325,-0.883,1.525,5.42,1.445,0.923,0.442,-2.088,-1.566,-1.164,1.084,0.803,Negative_343,0
3.099,2.852,2.728,1.116,1.736,1.984,1.612,2.604,0.372,3.347,6.571,2.356,1.984,2.975,3.224,5.455,3.471,0.744,1.612,3.224,3.555,2.574,3.741,3.555,5.28,3.582,2.043,2.043,4.882,3.423,2.282,2.414,-0.61,0.557,1.327,1.035,1.778,1.061,1.274,1.141,Positive_77,1
6.382,3.191,3.9,2.837,1.418,5.672,4.964,2.482,0.709,3.191,9.927,4.964,2.127,3.9,3.9,6.736,4.609,0.355,1.064,2.837,0.0,2.443,-3.533,-2.781,3.758,2.668,6.013,5.073,-3.57,-1.353,1.954,1.428,6.238,1.654,-0.864,-1.052,-0.338,-0.526,3.006,4.622,Positive_471,1
5.661,3.538,4.246,4.482,1.179,8.963,1.415,7.077,1.887,4.01,10.615,7.784,1.415,5.19,4.01,4.01,2.831,0.708,4.482,4.954,-2.565,1.636,-6.103,-5.352,1.592,1.681,-1.061,2.875,1.061,2.875,1.902,1.592,-1.238,0.044,-3.14,1.813,3.981,6.634,1.15,2.167,Positive_746,1
