PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,PAAC27,PAAC28,PAAC29,PAAC30,id,label
5.455,4.936,0.26,2.338,0.519,4.676,1.818,4.936,0.519,1.299,3.897,0.26,0.779,1.559,2.338,2.338,1.559,0.779,1.299,3.637,5.426,5.521,5.438,5.497,5.589,5.146,5.424,5.395,5.881,5.481,Negative_807,0
3.732,2.813,1.538,2.344,2.307,3.169,3.638,3.92,0.731,1.575,4.894,1.707,0.713,2.644,3.244,5.063,2.719,0.844,1.238,3.076,4.75,4.924,4.916,4.799,4.737,4.815,4.799,4.82,4.776,4.757,Negative_946,0
2.85,1.296,2.85,3.627,2.073,4.145,3.368,3.627,1.296,2.332,6.995,3.627,2.591,1.555,2.591,3.627,3.368,0.518,0.777,2.85,4.242,4.519,4.376,4.788,4.39,3.945,4.617,4.41,4.427,4.323,Negative_826,0
4.679,3.479,1.2,1.32,1.08,2.039,2.399,3.839,1.68,1.8,8.758,2.399,1.8,1.559,1.8,2.519,2.639,1.32,0.96,3.959,4.646,4.933,4.674,4.851,5.002,4.915,4.897,5.069,4.969,4.815,Negative_557,0
5.871,3.219,1.136,1.704,0.947,2.841,3.409,3.787,1.326,3.787,5.113,1.704,2.083,0.568,4.356,3.03,2.272,0.379,1.704,3.219,4.354,4.913,4.556,4.677,4.637,5.06,4.572,5.065,4.962,4.747,Negative_1188,0
2.692,2.115,2.115,3.461,0.577,3.653,1.73,3.077,2.307,2.115,4.807,3.653,0.962,1.923,4.423,4.038,2.692,0.769,1.538,3.269,4.418,4.784,4.992,5.14,4.833,4.665,5.085,4.519,4.865,4.782,Positive_979,1
4.103,2.931,0.879,1.465,1.759,3.81,1.172,3.224,0.293,2.931,7.913,1.465,1.172,4.689,2.345,4.103,4.103,0.0,2.052,3.224,4.151,4.551,4.479,4.653,4.578,4.487,4.586,5.071,4.736,5.074,Negative_232,0
2.52,1.44,2.88,1.98,1.26,2.52,4.139,2.7,1.98,2.34,5.579,3.6,2.34,2.16,3.42,3.42,2.88,1.08,1.98,3.06,4.787,4.875,4.163,4.672,4.813,4.832,4.59,4.675,4.763,4.555,Positive_676,1
0.94,1.881,2.821,0.0,1.881,3.762,5.643,4.702,2.821,0.0,5.643,0.94,2.821,3.762,6.583,6.583,1.881,0.0,0.94,5.643,3.996,4.331,4.375,4.073,3.504,3.567,4.509,4.369,4.168,3.86,Negative_738,0
4.578,1.648,1.648,2.198,0.183,3.113,2.198,3.846,1.282,3.479,4.578,4.395,1.282,3.113,2.381,3.113,1.648,1.099,1.831,2.564,4.835,5.01,5.514,5.0,4.925,5.048,4.93,4.654,5.053,4.855,Positive_1061,1
3.646,2.47,1.294,1.764,1.176,3.646,2.823,3.411,2.235,1.764,6.234,2.587,1.059,2.353,3.176,4.234,2.117,0.941,1.646,2.587,5.009,5.165,4.528,5.094,4.807,5.035,5.004,4.625,4.85,4.717,Positive_1185,1
2.238,2.645,2.34,2.95,2.137,2.645,2.34,3.561,1.221,2.747,5.393,2.95,1.424,1.73,2.34,3.663,3.052,0.916,1.424,4.07,4.734,5.005,4.778,4.614,4.545,4.884,4.946,4.791,4.646,5.27,Positive_50,1
3.453,2.442,1.769,2.105,1.263,3.284,2.61,3.621,1.769,2.526,5.306,1.937,1.179,2.105,3.874,3.453,2.695,0.758,2.19,3.621,4.643,4.734,4.812,4.939,4.835,4.954,4.728,4.731,4.817,4.848,Positive_27,1
5.831,2.721,1.458,3.013,0.486,2.624,2.138,4.957,1.555,1.652,5.443,1.944,1.264,1.749,3.013,2.916,3.499,0.486,1.652,3.305,4.703,4.747,4.835,4.93,4.829,5.181,5.036,4.917,4.69,4.426,Positive_466,1
4.984,5.571,2.639,0.88,4.105,4.692,0.88,2.932,0.293,2.053,5.278,3.225,1.173,0.88,3.225,2.639,2.345,1.173,1.173,2.639,4.708,4.325,4.679,4.668,4.8,5.077,4.032,5.019,4.592,5.32,Negative_798,0
2.503,2.797,1.472,2.355,0.736,3.68,2.65,3.239,2.061,2.65,5.153,1.914,1.472,1.62,2.797,2.797,2.65,1.472,2.355,3.828,4.706,5.116,4.465,4.985,5.136,5.344,4.91,4.792,5.266,5.078,Positive_1182,1
3.712,3.276,1.747,1.747,1.747,1.965,2.839,3.931,1.965,1.965,7.643,1.965,0.874,0.655,4.586,6.115,3.712,0.437,1.747,2.839,3.983,4.302,4.141,4.121,4.781,4.152,4.451,4.804,5.117,4.681,Negative_871,0
4.097,6.658,0.512,1.536,1.024,1.024,0.512,5.122,1.024,1.536,6.146,1.024,2.049,1.024,3.585,2.561,2.049,1.024,0.512,1.536,5.888,5.817,4.899,5.396,5.543,5.977,4.723,5.835,5.285,6.078,Negative_789,0
2.703,5.02,0.773,2.703,0.386,3.476,0.386,2.703,1.159,3.09,5.793,2.317,1.159,3.476,4.248,0.773,1.545,0.0,3.476,0.773,4.584,5.832,5.586,5.8,5.437,5.662,5.63,5.388,5.317,4.807,Positive_164,1
3.961,1.358,1.811,1.585,1.019,2.037,1.358,4.188,1.019,4.188,6.904,2.603,1.245,4.188,2.037,4.98,4.074,1.245,2.15,3.169,4.332,4.668,4.751,4.321,4.478,4.34,4.368,4.665,4.616,4.346,Positive_174,1
4.279,4.517,0.475,2.258,0.594,4.041,1.783,4.041,1.07,2.14,5.467,1.426,0.713,1.426,2.021,2.258,2.377,0.713,1.902,3.328,5.292,5.582,5.538,5.432,5.203,4.98,5.222,5.13,5.268,5.521,Positive_573,1
2.923,2.923,1.903,3.399,1.631,3.467,2.447,3.467,1.427,2.515,4.215,3.739,1.156,2.515,2.515,2.379,2.107,0.612,1.223,3.535,4.915,5.075,5.306,5.256,4.94,4.973,5.163,4.862,4.695,4.715,Positive_952,1
4.195,2.41,1.606,2.32,1.339,2.588,2.588,4.105,2.142,2.499,5.087,2.945,1.517,2.32,2.856,4.105,2.231,0.446,1.339,3.749,4.76,5.292,4.723,4.741,4.914,4.584,4.603,4.527,4.668,4.796,Positive_467,1
2.881,2.506,1.879,3.883,1.128,2.756,2.255,2.756,1.378,2.38,4.635,3.633,0.751,2.631,1.628,2.506,2.38,1.128,2.004,3.383,5.364,5.309,5.083,5.498,5.04,5.2,4.671,5.301,5.018,5.035,Positive_642,1
2.72,2.947,0.907,2.72,1.813,2.266,4.533,3.627,0.0,2.72,4.76,2.04,1.36,1.587,3.4,3.853,3.173,1.813,2.04,2.493,4.887,5.27,4.943,5.234,5.064,4.417,4.899,4.851,4.595,5.069,Negative_383,0
4.682,3.029,1.721,2.547,1.033,4.889,2.616,2.754,1.171,1.171,5.233,2.134,1.102,2.203,2.754,3.098,2.41,0.413,2.547,3.167,5.017,4.999,4.936,4.85,5.012,4.789,4.791,5.073,4.964,4.895,Positive_644,1
5.495,3.861,0.445,2.079,1.336,2.673,1.188,4.01,1.04,1.931,5.346,3.416,0.445,1.336,2.525,3.416,2.525,0.742,1.336,3.119,5.191,4.817,5.027,5.232,5.034,5.333,5.364,5.092,5.29,5.36,Negative_602,0
3.271,2.208,2.944,2.126,1.799,3.108,2.208,3.108,1.39,3.271,5.07,2.126,1.554,2.453,3.108,3.68,3.026,1.145,2.371,2.371,4.702,4.948,4.705,4.668,4.859,4.98,4.802,4.621,4.676,4.702,Positive_2,1
3.139,3.662,1.046,2.093,0.0,2.093,0.523,3.662,2.616,2.093,3.662,6.801,1.57,2.093,3.139,2.093,3.139,0.523,0.523,3.662,4.921,6.074,4.741,4.777,5.049,5.805,5.487,4.844,4.808,5.362,Positive_853,1
3.205,1.832,2.29,1.946,0.229,2.633,2.175,2.976,3.434,3.663,5.38,3.32,1.03,3.777,2.29,2.06,1.946,1.946,2.06,2.633,4.953,5.453,4.805,4.62,4.818,5.054,4.942,4.899,4.894,4.739,Positive_1017,1
3.359,2.214,1.832,3.817,0.993,5.803,1.985,2.825,1.603,2.901,4.046,3.817,0.84,1.451,4.352,4.046,1.985,0.84,1.374,2.443,4.885,4.993,4.652,4.786,4.462,4.906,4.61,4.699,4.807,4.67,Positive_872,1
4.935,1.41,0.0,0.705,5.64,2.115,3.525,2.82,1.41,1.41,6.346,0.0,2.115,2.82,8.461,6.346,3.525,0.705,1.41,5.64,4.3,3.503,3.929,3.766,3.401,3.76,4.232,4.091,3.883,3.794,Negative_1154,0
4.943,2.661,1.141,2.661,1.141,3.042,4.182,2.281,3.422,1.521,6.844,1.141,1.521,1.521,7.604,6.463,3.802,0.38,0.38,1.141,3.904,4.392,4.109,4.716,3.869,4.184,4.384,4.022,4.294,4.334,Negative_790,0
4.317,4.418,0.301,1.606,1.105,3.715,3.213,3.916,1.707,0.803,5.522,1.506,0.803,2.108,3.715,3.514,2.711,0.703,0.603,3.313,4.841,5.228,4.756,4.888,5.245,5.233,4.945,4.9,5.255,5.111,Negative_367,0
2.473,3.477,1.7,2.473,0.773,3.4,2.473,2.782,1.237,2.859,5.718,2.627,1.082,2.473,3.4,3.4,2.473,0.464,1.468,3.091,5.079,5.141,4.77,5.191,5.138,5.191,4.819,4.822,5.009,5.001,Positive_1166,1
2.183,2.62,2.402,3.057,1.092,1.856,1.092,2.511,0.982,3.712,5.131,2.729,1.419,3.166,2.402,3.494,4.039,1.201,2.402,3.275,5.087,4.693,4.922,4.665,4.883,4.635,5.036,5.114,5.003,5.198,Positive_936,1
4.849,3.598,0.939,1.408,2.346,3.129,2.346,3.911,1.877,1.721,6.57,1.251,0.939,1.564,3.911,3.442,2.346,0.626,1.408,2.972,4.924,4.719,4.588,4.737,5.241,5.23,4.606,5.062,5.082,4.658,Negative_1208,0
3.026,1.619,1.311,3.269,0.567,5.988,2.007,2.913,1.214,2.784,3.318,2.428,0.89,2.007,3.836,5.794,6.506,0.518,1.262,3.706,4.49,4.515,4.537,4.457,4.581,4.501,4.531,4.455,4.498,4.474,Positive_885,1
6.058,1.515,3.332,1.515,0.303,1.818,1.212,4.241,2.12,3.029,4.544,2.423,2.423,0.606,2.12,9.693,10.602,0.303,1.212,3.938,3.724,4.026,3.739,3.815,3.459,3.377,3.831,3.806,3.569,3.648,Negative_782,0
3.132,3.237,1.149,3.028,1.984,4.281,3.028,3.446,1.462,2.402,4.908,3.655,1.357,1.253,2.715,4.281,1.671,0.313,1.044,2.819,4.482,4.986,4.735,4.853,4.812,5.199,4.835,4.856,5.135,4.94,Positive_370,1
6.607,3.704,1.001,1.902,0.501,4.505,2.102,3.303,1.001,1.001,5.205,2.102,0.901,0.801,4.404,4.605,3.203,0.6,0.701,4.104,4.577,5.019,4.611,4.321,4.692,4.956,4.894,4.745,4.995,4.935,Negative_1101,0
7.142,3.571,0.714,0.0,3.571,3.571,1.428,2.857,2.143,5.0,5.0,4.285,2.143,3.571,1.428,0.714,1.428,0.0,0.0,1.428,4.925,4.502,5.682,4.985,4.51,5.165,4.325,5.847,4.987,5.077,Negative_330,0
3.197,3.197,1.776,2.605,2.605,3.552,3.079,2.723,1.066,2.368,5.802,2.723,0.474,1.895,3.197,4.736,2.25,0.119,2.132,2.723,4.504,4.927,4.89,4.838,4.585,4.71,4.637,4.723,4.883,5.084,Negative_297,0
2.472,2.06,1.854,3.09,1.03,2.06,2.472,2.472,1.648,1.854,5.769,3.502,0.618,2.884,2.266,5.356,3.502,1.648,2.06,3.708,4.641,4.696,5.251,4.67,4.594,4.477,4.73,4.566,5.241,4.806,Positive_610,1
1.752,1.052,2.979,2.804,1.227,3.856,3.33,2.629,1.752,3.154,4.732,4.907,1.577,2.278,2.103,3.154,1.752,1.052,2.454,2.979,4.74,4.952,4.47,4.619,5.191,5.065,4.727,5.137,4.841,4.733,Positive_1178,1
4.027,2.38,1.648,0.732,1.282,2.746,1.099,3.844,1.282,1.648,7.872,1.465,0.916,3.661,2.014,4.577,3.112,1.648,2.38,3.661,4.674,4.578,4.471,5.132,4.737,4.721,5.145,4.682,5.004,4.864,Negative_518,0
4.679,3.479,1.2,1.32,1.08,2.039,2.399,3.839,1.68,1.8,8.758,2.399,1.8,1.559,1.8,2.519,2.639,1.32,0.96,3.959,4.646,4.933,4.674,4.851,5.002,4.915,4.897,5.069,4.969,4.815,Positive_81,1
3.3,3.535,1.885,2.121,0.472,2.121,2.357,4.478,1.178,1.885,6.128,4.242,1.178,1.65,2.357,4.007,4.007,0.236,0.236,3.064,5.049,4.9,4.971,5.155,4.958,4.693,4.89,4.938,4.923,5.084,Negative_5,0
1.425,2.138,2.138,2.85,2.85,4.988,2.85,2.138,2.85,3.563,8.551,2.138,1.425,1.425,4.275,4.275,1.425,0.713,1.425,2.138,4.338,4.438,4.322,4.147,4.719,4.616,4.88,4.461,4.338,4.158,Negative_592,0
7.284,1.58,1.404,3.335,0.702,3.598,1.141,5.88,1.053,3.598,3.335,3.511,1.229,1.053,2.808,1.58,2.369,0.263,1.141,5.266,4.848,4.822,4.83,4.833,4.89,4.919,4.642,4.629,4.747,4.708,Positive_767,1
4.771,4.675,0.859,1.24,0.859,3.339,1.908,3.53,1.527,0.954,6.297,0.954,0.668,2.004,3.912,2.958,2.576,0.859,1.049,3.53,4.995,5.29,4.987,4.651,5.118,5.193,5.201,5.22,5.603,5.273,Positive_88,1
5.979,2.828,1.697,2.909,0.565,3.232,1.939,4.363,1.374,1.777,6.787,0.97,1.051,1.777,3.879,4.686,2.586,0.404,0.889,3.798,4.515,4.651,4.482,4.606,4.795,4.771,4.785,4.656,4.809,4.44,Negative_451,0
4.688,3.096,1.857,2.654,0.531,3.273,1.062,4.688,1.327,3.361,3.538,2.919,1.238,2.035,2.3,3.273,2.3,0.442,1.857,2.919,5.114,5.17,5.17,4.719,5.318,5.089,5.077,4.627,5.03,5.326,Positive_168,1
4.641,3.48,0.58,2.707,0.58,4.641,2.514,3.674,0.194,0.58,8.508,2.127,0.967,0.967,10.248,2.9,1.74,0.387,1.353,1.74,4.687,4.163,4.332,4.523,4.239,4.921,4.207,4.864,4.995,4.542,Positive_996,1
5.664,2.769,1.385,1.258,0.755,1.888,1.636,4.531,1.007,1.762,9.817,1.258,1.762,2.894,4.028,2.265,1.888,1.385,2.265,2.391,4.716,4.637,4.64,4.564,4.53,4.532,4.853,4.995,4.822,5.103,Negative_1107,0
3.393,1.9,3.122,2.714,0.339,3.596,2.714,2.714,0.882,2.918,4.072,4.207,1.154,1.9,2.647,2.579,2.443,1.086,2.375,3.257,5.039,5.136,4.844,5.009,5.349,5.366,4.706,4.814,4.974,4.749,Positive_869,1
3.792,1.984,1.75,2.509,1.167,3.034,2.392,3.617,0.642,4.084,5.251,3.325,1.925,2.159,2.1,4.084,3.384,0.409,0.933,5.076,4.584,4.976,4.426,4.52,4.56,4.536,4.726,4.616,4.638,4.799,Positive_187,1
1.336,2.138,2.672,2.405,0.267,4.275,1.87,3.474,0.801,2.405,5.077,4.543,1.87,2.405,3.206,3.206,1.87,0.801,1.603,3.741,5.079,5.004,5.059,4.989,5.461,5.079,4.664,4.974,4.937,4.784,Positive_236,1
3.213,3.353,1.816,1.676,1.118,2.375,1.397,2.794,1.537,1.956,6.426,1.956,1.397,2.934,4.191,2.654,2.934,1.397,1.676,2.515,4.9,5.176,4.821,4.732,5.487,5.173,5.094,5.176,4.865,5.26,Negative_74,0
0.825,4.124,0.825,2.474,1.65,2.474,1.65,3.299,1.65,2.474,7.422,1.65,1.65,0.0,2.474,4.948,0.825,2.474,0.825,3.299,5.954,5.439,6.24,6.085,3.765,5.415,5.027,4.926,6.24,3.899,Negative_4,0
6.029,3.672,1.088,1.178,1.405,1.678,3.899,3.083,1.949,1.678,3.581,2.72,1.587,0.499,5.531,3.944,4.851,0.952,0.544,3.627,4.889,4.624,4.635,4.52,4.774,4.419,4.603,4.777,4.641,4.624,Negative_554,0
2.522,3.026,1.311,2.824,0.706,4.943,1.715,3.026,1.311,2.018,4.136,3.631,1.614,2.724,2.219,2.32,3.026,0.706,1.816,2.824,4.881,5.094,5.425,5.578,4.915,5.137,5.227,5.106,5.065,5.154,Positive_268,1
3.48,3.839,2.64,1.56,0.96,3.24,1.8,2.28,1.08,4.799,4.32,2.4,1.8,2.28,1.68,3.959,3.119,0.6,0.84,4.2,4.792,4.95,5.344,4.912,4.69,4.54,4.736,5.316,4.856,4.991,Positive_993,1
2.64,2.006,1.901,4.33,0.422,2.851,0.845,3.696,1.901,2.535,4.541,3.062,1.267,3.379,3.485,3.168,2.323,1.056,2.218,2.112,5.026,5.116,4.864,5.15,5.287,4.939,4.904,4.752,4.723,5.501,Positive_485,1
5.092,4.138,1.273,3.183,0.955,3.501,0.955,2.546,0.955,2.864,4.456,2.228,0.636,0.955,3.183,1.91,3.183,0.636,1.591,3.501,5.399,5.466,5.113,5.003,5.736,5.516,5.07,4.96,4.805,5.192,Negative_256,0
3.656,3.412,2.275,1.869,1.3,3.169,1.3,2.6,1.137,3.169,4.794,2.194,1.544,2.844,3.169,5.038,4.225,0.406,1.95,3.169,4.524,4.832,4.337,4.952,4.662,4.683,4.686,4.827,4.609,4.667,Positive_1213,1
5.974,2.263,1.539,2.534,0.905,3.439,1.811,4.345,1.629,2.896,4.978,2.625,1.811,1.811,2.444,2.987,2.082,0.453,1.267,3.983,4.815,5.11,4.582,4.75,5.001,4.831,4.828,4.598,5.014,4.696,Positive_414,1
3.765,4.359,2.708,2.378,1.123,2.312,2.246,2.972,0.463,1.982,5.747,1.453,1.519,2.048,3.633,3.105,2.51,0.793,1.255,2.84,4.95,5.233,4.953,4.759,5.403,5.29,4.948,5.113,5.187,4.955,Negative_760,0
7.919,0.609,3.046,1.827,4.873,3.046,1.219,2.436,1.219,3.655,6.701,4.264,1.219,1.219,3.655,2.436,1.219,1.219,1.219,4.264,4.166,4.675,3.762,4.612,4.386,3.564,4.618,4.469,4.346,4.14,Negative_1223,0
3.892,2.98,1.723,2.564,1.014,4.824,2.078,3.679,1.348,2.057,5.656,2.311,1.47,2.098,2.747,3.0,2.341,0.638,1.429,3.213,4.874,4.958,4.718,4.746,4.958,5.009,4.854,4.91,4.894,5.014,Positive_397,1
2.532,2.532,1.688,1.688,5.063,1.688,0.0,1.688,2.532,3.375,3.375,5.063,2.532,6.751,1.688,0.844,2.532,0.0,1.688,4.22,5.099,3.696,5.168,4.27,5.364,4.561,4.906,4.857,4.875,5.727,Negative_1189,0
0.0,3.125,1.25,0.0,11.249,0.0,0.0,16.248,0.0,0.0,0.625,0.0,0.625,0.0,0.625,6.874,0.625,0.625,9.999,0.0,5.638,4.354,6.414,3.374,5.703,3.665,6.149,3.976,5.791,3.068,Negative_571,0
4.857,2.28,2.082,2.38,1.388,3.866,1.785,4.065,0.595,2.676,4.263,3.965,0.694,2.577,2.974,2.181,2.974,0.595,0.892,3.668,4.995,5.393,4.825,4.764,4.944,4.766,4.977,4.977,4.713,4.89,Positive_326,1
1.508,6.033,0.754,0.0,4.525,1.508,1.508,5.279,1.508,3.017,6.788,4.525,0.754,2.263,2.263,1.508,1.508,0.0,2.263,3.017,5.086,4.722,4.303,4.57,5.217,4.949,5.02,5.882,5.169,4.55,Negative_327,0
3.686,6.912,1.382,0.0,1.843,0.461,0.461,4.147,1.843,0.461,1.382,6.451,0.922,1.382,1.382,4.147,4.608,0.461,1.843,0.922,4.762,5.319,5.614,6.108,6.506,6.454,5.404,5.415,4.852,4.87,Negative_1160,0
3.107,3.018,2.042,2.042,0.888,2.397,1.687,2.219,1.243,1.687,6.925,1.953,0.621,2.308,4.172,3.817,3.995,1.243,2.308,3.64,4.79,4.936,4.857,4.651,5.116,4.834,4.659,5.021,4.995,4.828,Negative_1245,0
3.351,3.351,2.432,2.432,1.189,2.54,2.702,3.405,0.973,1.946,4.756,2.216,0.649,1.459,4.216,3.783,3.297,0.595,1.892,4.431,5.105,4.666,4.888,4.89,4.831,4.658,4.785,5.001,4.89,4.674,Negative_620,0
3.072,2.304,1.963,2.987,1.451,2.475,2.475,2.048,1.963,2.646,6.486,2.987,1.28,1.622,4.438,6.912,3.926,0.256,1.366,2.902,4.469,4.269,4.392,4.392,4.458,4.394,4.581,4.669,4.367,4.453,Negative_769,0
2.903,3.58,1.258,2.516,0.774,3.773,2.322,5.128,0.58,2.903,5.128,0.871,0.871,3.773,3.386,3.58,2.516,0.387,1.548,3.386,4.617,4.791,4.43,5.172,5.169,4.438,5.085,5.123,4.796,5.198,Positive_915,1
9.439,0.0,6.292,0.0,0.0,0.0,3.146,0.0,0.0,6.292,9.439,3.146,0.0,3.146,3.146,12.585,3.146,0.0,3.146,0.0,4.03,3.543,4.065,2.596,4.115,3.876,3.766,3.291,4.081,3.713,Negative_40,0
2.394,1.596,2.235,1.437,2.235,1.437,0.958,2.394,1.596,5.586,5.427,3.033,2.873,4.469,1.915,4.789,2.075,1.117,2.554,3.991,4.526,4.486,4.783,4.091,4.91,4.689,4.924,4.54,4.591,4.35,Positive_1187,1
3.291,1.097,1.317,0.658,0.219,1.536,1.975,4.169,3.73,3.072,7.46,0.658,2.414,5.047,2.853,4.608,5.266,2.633,2.414,2.853,3.897,4.659,4.456,4.37,4.181,4.278,4.421,4.307,4.023,4.141,Negative_1116,0
4.147,2.355,2.15,2.97,1.177,3.43,1.894,3.891,0.768,4.249,4.915,2.867,1.28,2.304,2.253,2.97,3.072,0.614,1.229,3.84,4.604,5.036,4.818,4.795,4.758,4.782,4.674,4.656,4.693,4.811,Positive_393,1
3.535,3.327,1.715,2.313,0.572,3.586,2.417,3.586,0.91,2.365,3.664,2.053,1.169,1.715,4.184,3.223,3.508,0.702,1.871,4.21,5.032,4.802,4.744,4.964,4.941,4.812,5.025,4.982,5.07,5.002,Positive_801,1
1.692,2.221,4.759,1.904,1.375,4.125,2.221,1.904,1.058,2.433,5.289,4.653,0.74,1.798,4.653,5.606,2.962,0.846,0.846,2.644,4.631,4.605,4.76,4.704,4.459,4.664,4.398,4.639,4.669,4.742,Negative_1217,0
4.735,3.444,0.43,2.582,2.582,3.874,2.152,3.013,0.43,1.722,8.608,4.304,1.291,0.43,2.582,3.013,0.861,0.0,1.291,2.582,5.293,5.597,4.316,4.978,4.988,4.871,5.158,5.145,4.923,4.801,Negative_163,0
3.943,2.384,2.659,2.109,1.1,2.018,2.109,2.476,0.825,3.485,5.136,3.485,1.192,2.751,2.292,5.594,4.493,1.284,1.651,3.118,4.188,4.691,4.618,4.369,4.653,4.55,4.572,4.588,4.78,4.888,Negative_77,0
2.19,2.022,2.359,2.696,0.506,4.55,2.696,2.528,1.517,2.865,6.74,4.044,0.843,2.19,1.854,2.528,2.696,0.506,2.528,2.696,5.007,5.032,4.681,4.759,5.262,5.308,4.537,4.706,5.113,5.042,Positive_804,1
3.153,2.58,1.146,2.293,1.361,3.727,1.72,4.444,1.576,2.58,3.799,2.58,1.075,2.15,3.153,2.867,3.153,1.218,1.935,3.727,4.866,5.28,4.994,4.888,5.107,5.067,4.903,4.763,4.926,4.969,Negative_1085,0
6.343,2.451,0.0,0.865,0.721,2.739,2.451,6.055,1.874,0.288,11.244,0.288,1.154,0.721,6.199,4.613,2.306,1.874,0.432,3.027,4.351,4.493,4.399,4.594,4.185,4.365,4.223,4.571,4.621,4.552,Negative_311,0
4.463,2.38,2.082,1.19,1.19,5.95,0.892,3.57,0.297,1.785,5.95,2.677,0.892,0.892,3.272,4.165,2.975,0.892,1.487,4.463,5.111,5.641,4.161,4.833,5.01,4.889,4.784,4.907,5.162,4.035,Negative_444,0
4.067,5.81,1.162,0.581,9.877,0.0,3.486,8.715,0.0,0.0,0.0,1.162,0.581,1.162,4.648,14.524,1.162,0.0,0.0,0.581,3.066,3.074,3.736,3.707,4.34,4.253,4.929,4.99,5.139,5.251,Negative_687,0
3.867,4.462,0.297,1.19,1.785,4.462,3.272,2.975,1.487,1.19,5.057,3.272,0.297,2.677,3.272,2.082,1.785,0.892,0.297,3.867,5.128,5.109,5.235,4.469,5.155,5.179,5.278,5.385,5.191,5.38,Negative_950,0
4.122,2.473,1.813,1.319,1.154,2.803,2.143,3.792,2.638,2.143,7.419,2.803,1.484,2.308,1.484,3.627,3.133,0.824,0.989,3.957,4.703,5.146,4.601,4.577,4.606,4.933,4.753,4.839,4.58,4.836,Positive_685,1
3.945,2.776,0.877,2.338,2.776,4.822,2.338,3.653,1.315,2.776,4.676,2.484,0.73,2.338,4.237,2.63,1.461,0.877,1.315,1.9,5.047,5.077,4.979,4.785,5.305,4.785,4.971,5.009,4.871,4.906,Negative_755,0
5.642,5.787,1.736,1.591,0.145,3.183,3.038,6.365,0.289,1.013,0.724,1.736,0.289,1.736,8.391,2.459,3.327,0.289,0.724,4.195,4.531,4.502,4.7,4.729,4.508,4.75,4.881,5.074,4.926,4.742,Negative_1032,0
5.313,2.164,1.771,3.05,0.59,3.443,1.771,4.82,0.984,3.443,4.624,3.345,0.885,1.476,1.869,2.754,3.246,0.295,1.18,4.23,4.928,4.849,4.91,4.785,5.028,4.936,4.885,4.803,4.785,4.838,Positive_1069,1
4.061,3.139,1.569,2.677,0.831,3.231,2.4,3.785,1.662,1.569,4.615,1.477,0.554,1.2,3.877,3.415,2.769,1.384,1.384,4.708,5.237,4.794,4.938,5.192,4.799,4.95,5.043,4.822,4.978,4.94,Negative_917,0
2.814,3.986,1.642,3.049,0.469,3.517,2.345,3.517,0.235,1.173,3.283,3.752,0.704,1.642,4.221,6.566,2.58,0.469,1.173,3.517,4.969,5.149,4.994,4.974,4.584,5.217,4.966,4.794,4.602,5.103,Positive_968,1
4.078,3.262,1.359,2.99,0.634,4.259,1.722,3.172,1.178,1.359,5.256,2.628,0.997,1.722,1.903,2.628,2.809,0.997,2.175,3.353,4.977,5.488,4.936,5.304,5.275,5.069,5.091,5.2,4.984,5.195,Positive_658,1
3.399,1.983,3.682,1.983,1.7,3.965,1.983,3.965,0.85,5.949,2.832,3.399,1.7,0.85,3.965,1.983,3.682,0.0,1.417,4.532,4.645,4.642,4.849,4.292,4.47,4.203,4.437,4.747,5.056,4.841,Negative_344,0
3.854,4.548,1.464,2.313,0.771,4.394,2.235,2.313,1.002,1.619,4.008,4.008,0.848,1.927,1.85,2.082,2.082,0.771,1.311,2.929,5.553,5.381,5.407,5.136,5.46,5.608,5.365,5.166,5.198,5.397,Positive_133,1
3.33,1.795,2.577,2.722,1.129,3.677,1.477,3.33,0.724,4.025,5.791,2.838,2.056,3.243,2.577,3.185,2.606,1.101,1.853,3.127,4.854,4.984,4.248,4.692,4.641,4.508,4.718,4.782,4.575,4.833,Positive_605,1
2.199,2.565,1.466,3.053,1.099,3.42,2.443,3.542,0.977,2.321,5.13,4.153,1.344,2.076,2.931,2.443,1.954,0.733,2.076,3.298,5.087,5.048,5.154,5.073,5.282,5.139,5.161,4.839,4.89,5.102,Positive_205,1
3.816,5.247,1.431,0.477,1.431,0.477,0.954,2.862,1.908,0.954,7.155,4.77,1.431,1.908,3.816,2.385,1.908,0.477,1.908,3.816,4.746,5.147,5.989,4.788,5.581,5.21,5.692,4.653,4.898,4.164,Negative_824,0
3.369,1.51,3.136,1.975,0.929,3.136,2.904,3.252,1.859,3.02,4.879,3.02,1.975,2.672,1.859,5.459,1.626,0.929,1.859,3.252,4.717,4.994,4.528,5.057,4.802,4.738,4.831,4.42,4.646,4.646,Positive_854,1
2.866,1.147,0.86,2.579,2.293,3.152,1.147,3.726,0.86,3.439,8.024,3.152,1.147,1.433,5.445,5.732,2.866,0.86,1.147,3.439,4.635,4.472,4.646,4.566,4.287,4.273,4.328,4.361,4.455,4.668,Negative_858,0
