_PolarizabilityC1,_PolarizabilityC2,_PolarizabilityC3,_SolventAccessibilityC1,_SolventAccessibilityC2,_SolventAccessibilityC3,_SecondaryStrC1,_SecondaryStrC2,_SecondaryStrC3,_ChargeC1,_ChargeC2,_ChargeC3,_PolarityC1,_PolarityC2,_PolarityC3,_NormalizedVDWVC1,_NormalizedVDWVC2,_NormalizedVDWVC3,_HydrophobicityC1,_HydrophobicityC2,_HydrophobicityC3,_PolarizabilityT12,_PolarizabilityT13,_PolarizabilityT23,_SolventAccessibilityT12,_SolventAccessibilityT13,_SolventAccessibilityT23,_SecondaryStrT12,_SecondaryStrT13,_SecondaryStrT23,_ChargeT12,_ChargeT13,_ChargeT23,_PolarityT12,_PolarityT13,_PolarityT23,_NormalizedVDWVT12,_NormalizedVDWVT13,_NormalizedVDWVT23,_HydrophobicityT12,_HydrophobicityT13,_HydrophobicityT23,_PolarizabilityD1001,_PolarizabilityD1025,_PolarizabilityD1050,_PolarizabilityD1075,_PolarizabilityD1100,_PolarizabilityD2001,_PolarizabilityD2025,_PolarizabilityD2050,_PolarizabilityD2075,_PolarizabilityD2100,_PolarizabilityD3001,_PolarizabilityD3025,_PolarizabilityD3050,_PolarizabilityD3075,_PolarizabilityD3100,_SolventAccessibilityD1001,_SolventAccessibilityD1025,_SolventAccessibilityD1050,_SolventAccessibilityD1075,_SolventAccessibilityD1100,_SolventAccessibilityD2001,_SolventAccessibilityD2025,_SolventAccessibilityD2050,_SolventAccessibilityD2075,_SolventAccessibilityD2100,_SolventAccessibilityD3001,_SolventAccessibilityD3025,_SolventAccessibilityD3050,_SolventAccessibilityD3075,_SolventAccessibilityD3100,_SecondaryStrD1001,_SecondaryStrD1025,_SecondaryStrD1050,_SecondaryStrD1075,_SecondaryStrD1100,_SecondaryStrD2001,_SecondaryStrD2025,_SecondaryStrD2050,_SecondaryStrD2075,_SecondaryStrD2100,_SecondaryStrD3001,_SecondaryStrD3025,_SecondaryStrD3050,_SecondaryStrD3075,_SecondaryStrD3100,_ChargeD1001,_ChargeD1025,_ChargeD1050,_ChargeD1075,_ChargeD1100,_ChargeD2001,_ChargeD2025,_ChargeD2050,_ChargeD2075,_ChargeD2100,_ChargeD3001,_ChargeD3025,_ChargeD3050,_ChargeD3075,_ChargeD3100,_PolarityD1001,_PolarityD1025,_PolarityD1050,_PolarityD1075,_PolarityD1100,_PolarityD2001,_PolarityD2025,_PolarityD2050,_PolarityD2075,_PolarityD2100,_PolarityD3001,_PolarityD3025,_PolarityD3050,_PolarityD3075,_PolarityD3100,_NormalizedVDWVD1001,_NormalizedVDWVD1025,_NormalizedVDWVD1050,_NormalizedVDWVD1075,_NormalizedVDWVD1100,_NormalizedVDWVD2001,_NormalizedVDWVD2025,_NormalizedVDWVD2050,_NormalizedVDWVD2075,_NormalizedVDWVD2100,_NormalizedVDWVD3001,_NormalizedVDWVD3025,_NormalizedVDWVD3050,_NormalizedVDWVD3075,_NormalizedVDWVD3100,_HydrophobicityD1001,_HydrophobicityD1025,_HydrophobicityD1050,_HydrophobicityD1075,_HydrophobicityD1100,_HydrophobicityD2001,_HydrophobicityD2025,_HydrophobicityD2050,_HydrophobicityD2075,_HydrophobicityD2100,_HydrophobicityD3001,_HydrophobicityD3025,_HydrophobicityD3050,_HydrophobicityD3075,_HydrophobicityD3100,id,label
0.192,0.521,0.286,0.333,0.408,0.258,0.493,0.263,0.244,0.164,0.695,0.141,0.324,0.235,0.441,0.329,0.385,0.286,0.408,0.296,0.296,0.208,0.099,0.283,0.245,0.203,0.142,0.222,0.203,0.165,0.17,0.075,0.179,0.193,0.274,0.113,0.236,0.156,0.226,0.165,0.222,0.208,1.878,17.84,39.437,62.911,100.0,0.939,33.333,51.174,74.648,99.531,0.469,19.249,40.845,75.587,96.714,0.939,24.883,51.174,74.648,100.0,1.408,28.638,58.216,79.343,98.592,0.469,22.066,45.07,61.033,99.531,0.469,30.516,55.869,76.995,100.0,0.939,22.535,39.437,73.239,99.061,1.878,22.066,45.07,59.155,99.531,5.164,19.249,41.784,76.995,92.019,0.469,24.883,49.765,70.423,100.0,7.042,30.986,53.052,83.568,98.592,0.469,24.883,51.174,73.239,99.061,1.878,18.31,45.07,56.808,100.0,1.408,28.638,60.094,78.873,98.592,1.878,18.31,41.315,58.685,100.0,0.939,36.15,59.624,81.221,99.061,0.469,19.249,40.845,75.587,96.714,1.408,28.638,58.216,79.343,98.592,1.878,18.31,45.07,61.033,100.0,0.469,25.352,51.174,73.239,99.061,Negative_91,0
0.348,0.477,0.175,0.37,0.298,0.332,0.417,0.211,0.372,0.088,0.791,0.121,0.271,0.412,0.318,0.482,0.343,0.175,0.298,0.442,0.26,0.306,0.132,0.159,0.201,0.26,0.212,0.157,0.322,0.156,0.136,0.024,0.193,0.195,0.17,0.257,0.329,0.17,0.121,0.26,0.152,0.213,0.361,31.408,53.43,73.466,98.736,0.722,25.271,48.375,75.09,100.0,0.181,21.661,43.682,73.827,98.917,0.542,20.758,47.112,74.368,100.0,1.625,23.827,47.292,76.173,99.458,0.181,33.394,53.61,74.007,99.819,0.181,21.3,50.361,78.52,99.639,0.361,17.87,34.477,65.343,100.0,0.722,35.74,55.776,74.91,99.819,1.625,23.827,48.736,79.964,98.917,0.181,25.451,50.361,74.368,100.0,5.957,23.105,44.224,72.022,99.458,0.181,16.065,34.838,70.939,100.0,0.361,36.823,56.498,75.09,99.819,1.625,23.827,47.834,77.076,99.458,0.361,32.491,52.888,73.285,99.819,2.888,20.578,46.751,76.534,100.0,0.181,21.661,43.682,73.827,98.917,1.625,23.827,47.292,76.173,99.458,0.361,35.921,55.957,75.09,99.819,0.181,16.606,37.004,71.119,100.0,Negative_221,0
0.383,0.422,0.195,0.526,0.223,0.251,0.424,0.289,0.286,0.079,0.846,0.075,0.366,0.397,0.238,0.444,0.361,0.195,0.223,0.444,0.333,0.322,0.147,0.161,0.221,0.253,0.112,0.22,0.241,0.178,0.124,0.016,0.126,0.3,0.179,0.169,0.317,0.175,0.133,0.179,0.154,0.297,0.184,26.427,51.105,74.217,99.724,0.276,24.401,51.75,76.888,99.908,0.092,22.928,43.186,71.547,100.0,0.184,24.954,52.578,74.401,99.448,0.276,19.245,38.214,78.821,100.0,0.092,30.018,50.552,73.941,99.816,0.092,23.941,48.158,72.007,100.0,0.645,27.256,49.724,75.506,99.816,0.276,25.967,51.381,76.427,99.724,0.552,15.654,34.899,68.048,100.0,0.092,25.967,51.657,74.77,99.908,2.855,25.506,37.937,83.886,99.632,0.092,27.256,53.591,75.691,99.816,0.184,26.151,50.829,73.112,99.724,0.276,19.337,39.042,78.729,100.0,0.184,26.151,51.013,74.217,99.724,0.276,24.77,52.118,77.164,99.908,0.092,22.928,43.186,71.547,100.0,0.276,19.245,38.214,78.821,100.0,0.184,26.519,51.013,72.836,99.816,0.092,25.599,53.039,75.691,99.448,Positive_1,1
0.305,0.537,0.159,0.463,0.232,0.305,0.555,0.177,0.268,0.073,0.829,0.098,0.372,0.366,0.262,0.421,0.421,0.159,0.232,0.415,0.354,0.411,0.074,0.19,0.178,0.252,0.166,0.215,0.258,0.092,0.123,0.0,0.135,0.282,0.153,0.215,0.374,0.123,0.141,0.221,0.123,0.325,1.829,21.951,50.0,75.61,100.0,1.22,25.61,50.61,73.78,99.39,0.61,19.512,42.683,71.951,93.902,2.439,34.756,58.537,70.732,98.78,4.268,19.512,44.512,83.537,98.171,0.61,15.854,36.585,71.951,100.0,0.61,25.61,57.317,79.878,98.78,4.878,29.268,51.22,66.463,85.366,1.22,17.073,35.976,58.537,100.0,18.293,37.805,57.927,87.195,93.902,0.61,25.0,51.22,73.171,100.0,4.268,11.585,32.317,45.122,96.951,0.61,29.268,56.707,70.122,94.512,1.22,20.122,46.951,73.171,100.0,4.268,23.171,41.463,82.317,98.171,1.22,18.902,43.293,66.463,100.0,2.439,29.268,60.976,76.22,98.171,0.61,19.512,42.683,71.951,93.902,4.268,19.512,44.512,83.537,98.171,1.22,21.951,43.293,71.951,100.0,0.61,27.439,59.756,70.122,94.512,Negative_194,0
0.272,0.445,0.283,0.445,0.344,0.211,0.467,0.264,0.269,0.128,0.72,0.152,0.368,0.267,0.365,0.331,0.387,0.283,0.344,0.339,0.317,0.203,0.184,0.257,0.332,0.198,0.134,0.254,0.23,0.168,0.182,0.048,0.209,0.201,0.289,0.198,0.233,0.23,0.211,0.225,0.241,0.217,2.133,27.733,48.267,78.133,100.0,1.067,23.2,53.067,72.533,98.4,0.267,21.333,45.333,74.4,99.2,1.067,28.267,50.667,74.4,99.467,0.533,22.4,53.6,76.8,99.2,0.267,18.667,39.2,69.067,100.0,0.267,20.267,50.667,75.733,99.467,1.067,25.333,47.733,73.333,97.867,2.133,27.467,51.467,72.533,100.0,0.533,13.333,42.667,84.267,99.2,0.267,25.867,48.533,72.533,100.0,2.933,30.667,56.0,84.533,98.4,0.267,23.467,49.867,72.8,98.133,2.133,27.2,47.467,76.533,100.0,0.533,22.4,50.933,75.733,99.2,2.133,27.2,47.467,77.067,100.0,1.067,24.533,54.933,72.8,98.4,0.267,21.333,45.333,74.4,99.2,0.533,22.4,53.6,76.8,99.2,2.133,25.867,45.333,73.067,100.0,0.267,23.467,50.133,73.333,98.133,Positive_113,1
0.351,0.41,0.239,0.473,0.303,0.224,0.483,0.237,0.28,0.117,0.771,0.112,0.351,0.321,0.328,0.402,0.359,0.239,0.303,0.372,0.326,0.316,0.156,0.209,0.316,0.186,0.128,0.214,0.276,0.173,0.184,0.02,0.173,0.232,0.235,0.219,0.311,0.196,0.168,0.24,0.204,0.242,0.509,29.008,56.997,80.153,100.0,0.763,23.41,49.618,74.046,98.473,0.254,13.486,42.494,60.56,99.746,1.272,26.972,53.181,77.608,100.0,0.763,15.013,43.511,70.483,98.982,0.254,27.735,48.601,72.774,99.746,0.254,23.41,49.618,72.774,100.0,1.527,27.735,46.565,76.336,99.491,0.509,23.155,52.672,76.081,99.237,3.053,13.232,41.985,63.613,98.982,0.254,26.718,51.145,75.318,100.0,2.29,23.155,55.216,77.099,97.71,0.254,26.209,47.837,72.01,98.473,0.509,27.735,55.98,80.153,100.0,0.763,16.031,43.766,69.72,99.746,0.509,28.244,56.234,79.135,100.0,0.763,23.41,49.618,74.046,98.473,0.254,13.486,42.494,60.56,99.746,0.763,15.013,43.511,70.483,98.982,0.509,27.735,53.69,78.88,100.0,0.254,26.972,49.618,72.774,98.473,Positive_145,1
0.199,0.569,0.232,0.42,0.359,0.221,0.343,0.326,0.331,0.088,0.812,0.099,0.431,0.188,0.381,0.265,0.503,0.232,0.359,0.249,0.392,0.189,0.083,0.289,0.317,0.172,0.144,0.233,0.228,0.222,0.156,0.011,0.161,0.128,0.356,0.094,0.194,0.111,0.261,0.15,0.311,0.15,1.657,22.099,47.514,72.376,100.0,2.762,24.862,48.066,73.481,99.448,0.552,22.652,60.221,76.796,98.343,1.657,19.89,45.304,66.851,99.448,2.21,29.834,53.591,79.558,100.0,0.552,21.547,47.514,78.453,98.895,0.552,22.652,46.409,72.928,99.448,1.105,18.785,43.646,65.193,95.028,1.657,29.834,53.591,79.558,100.0,2.21,27.624,65.746,81.215,98.343,0.552,23.204,48.619,71.823,99.448,13.26,25.967,39.779,75.691,100.0,0.552,19.89,44.199,69.061,99.448,1.657,21.547,50.276,68.508,98.895,2.21,27.624,50.829,76.796,100.0,1.657,25.414,50.276,72.376,100.0,2.762,24.309,46.961,73.481,99.448,0.552,22.652,60.221,76.796,98.343,2.21,29.834,53.591,79.558,100.0,1.105,20.994,45.856,67.403,98.895,0.552,19.89,44.199,69.061,99.448,Positive_139,1
0.334,0.442,0.224,0.432,0.282,0.287,0.474,0.25,0.276,0.084,0.821,0.095,0.311,0.371,0.318,0.437,0.339,0.224,0.282,0.442,0.276,0.277,0.214,0.174,0.264,0.274,0.15,0.259,0.248,0.127,0.135,0.013,0.166,0.214,0.179,0.272,0.272,0.245,0.142,0.274,0.14,0.222,0.526,25.263,47.368,75.0,98.684,1.053,23.684,50.526,74.211,100.0,0.263,22.368,47.895,73.421,99.211,0.526,25.263,49.211,75.0,99.474,2.105,20.526,47.895,68.158,100.0,0.263,28.947,50.789,77.895,99.737,0.263,19.737,46.842,69.474,100.0,1.579,27.105,47.632,72.632,99.211,0.789,31.579,56.579,78.421,99.737,2.368,20.526,45.263,63.421,97.368,0.263,25.526,50.263,75.789,100.0,2.632,21.053,56.579,80.526,98.947,0.263,23.947,49.211,77.105,99.474,0.526,27.895,51.053,76.053,99.737,2.105,21.053,47.895,67.368,100.0,0.526,27.895,51.579,76.053,99.737,1.053,20.0,48.421,69.737,100.0,0.263,22.368,47.895,73.421,99.211,2.105,20.526,47.895,68.158,100.0,0.526,27.368,50.789,77.632,99.737,0.263,25.789,49.211,72.895,99.474,Positive_163,1
0.416,0.349,0.235,0.476,0.263,0.26,0.549,0.156,0.295,0.124,0.775,0.102,0.251,0.441,0.308,0.486,0.279,0.235,0.263,0.498,0.238,0.245,0.162,0.182,0.232,0.252,0.146,0.182,0.29,0.092,0.185,0.029,0.15,0.166,0.182,0.223,0.197,0.197,0.146,0.239,0.14,0.194,0.635,20.317,50.476,79.365,99.683,0.952,28.889,44.762,65.714,99.365,0.317,23.81,53.333,74.603,100.0,0.635,25.079,48.889,70.159,99.048,0.952,26.032,50.794,77.143,100.0,0.317,18.73,50.159,78.413,98.73,0.317,24.444,45.079,71.111,100.0,4.127,37.46,60.0,83.492,99.048,1.587,20.952,46.984,73.968,99.683,3.175,22.222,49.841,74.603,100.0,0.317,23.175,49.524,74.921,99.365,11.111,35.238,45.714,73.333,99.683,0.317,34.286,52.063,71.429,99.048,0.635,18.095,43.492,76.508,98.73,0.952,29.206,51.429,75.238,100.0,0.635,18.73,46.667,76.19,99.683,0.952,30.794,48.254,66.667,99.365,0.317,23.81,53.333,74.603,100.0,0.952,26.032,50.794,77.143,100.0,0.635,19.683,46.984,73.651,98.73,0.317,34.286,52.381,71.429,99.048,Negative_232,0
0.346,0.401,0.253,0.305,0.374,0.321,0.451,0.212,0.338,0.165,0.676,0.159,0.22,0.374,0.407,0.451,0.297,0.253,0.374,0.42,0.206,0.275,0.163,0.182,0.24,0.201,0.196,0.152,0.27,0.152,0.198,0.05,0.171,0.152,0.198,0.264,0.245,0.204,0.14,0.273,0.163,0.171,1.374,23.077,53.571,76.648,100.0,0.824,27.198,48.901,75.549,99.725,0.275,21.978,45.055,71.429,97.253,0.549,18.956,40.659,64.011,99.725,1.099,29.396,62.637,79.121,99.451,0.275,25.824,50.275,75.824,100.0,0.275,26.923,54.945,75.275,99.725,0.549,18.407,35.989,56.593,96.154,5.22,28.297,54.121,81.044,100.0,1.099,29.121,65.934,77.473,97.253,0.275,23.626,45.33,74.451,100.0,2.747,29.396,48.626,68.681,91.209,0.275,18.956,38.462,59.89,99.725,1.374,29.67,54.121,77.747,100.0,1.099,27.473,52.198,76.648,99.451,1.374,23.626,51.648,75.824,100.0,0.824,27.473,49.176,78.022,99.725,0.275,21.978,45.055,71.429,97.253,1.099,29.396,62.637,79.121,99.451,1.374,25.824,51.099,75.824,100.0,0.275,18.407,35.989,59.89,99.725,Negative_115,0
0.306,0.515,0.179,0.413,0.311,0.276,0.485,0.173,0.342,0.077,0.765,0.158,0.306,0.357,0.337,0.423,0.398,0.179,0.311,0.393,0.296,0.313,0.082,0.19,0.241,0.231,0.159,0.169,0.328,0.118,0.097,0.026,0.221,0.205,0.231,0.169,0.308,0.097,0.174,0.195,0.205,0.221,1.531,26.02,52.551,74.49,100.0,1.02,28.571,50.51,69.898,98.98,0.51,10.714,30.102,76.531,96.939,1.02,26.531,47.449,75.0,99.49,3.061,17.857,44.388,71.429,97.449,0.51,28.061,54.082,71.939,100.0,0.51,17.857,36.735,68.878,98.98,1.02,29.592,59.184,78.571,98.469,1.531,30.612,57.143,75.51,100.0,3.061,4.082,21.939,35.714,84.184,0.51,28.061,50.0,73.98,100.0,5.612,10.204,54.592,78.061,97.449,0.51,26.531,50.0,76.531,98.98,1.531,31.122,53.061,72.959,100.0,3.061,17.857,44.388,73.469,97.449,1.531,34.184,54.592,75.51,100.0,1.02,21.429,46.429,68.878,98.98,0.51,10.714,30.102,76.531,96.939,3.061,17.857,44.388,71.429,97.449,1.531,28.061,49.49,72.959,100.0,0.51,26.531,50.0,76.531,98.98,Negative_117,0
0.357,0.404,0.238,0.368,0.332,0.3,0.436,0.229,0.335,0.123,0.791,0.086,0.304,0.351,0.345,0.426,0.336,0.238,0.332,0.404,0.264,0.241,0.166,0.204,0.235,0.209,0.184,0.176,0.292,0.161,0.198,0.021,0.126,0.202,0.205,0.224,0.257,0.198,0.172,0.245,0.173,0.2,0.535,22.222,49.398,75.904,99.732,0.268,29.987,51.004,75.77,99.331,0.134,19.679,45.515,72.557,100.0,0.803,31.593,52.075,77.242,100.0,0.268,23.829,47.657,71.352,99.866,0.134,18.34,45.649,73.896,99.732,0.134,28.112,53.012,76.975,99.866,1.071,24.096,44.311,67.738,100.0,0.268,21.687,50.469,74.833,99.732,0.937,22.49,44.444,69.612,99.866,0.134,25.167,50.736,76.573,100.0,1.74,29.853,49.531,69.478,97.323,0.134,29.183,52.61,76.037,100.0,0.535,22.758,48.193,76.305,99.732,0.268,23.695,47.657,71.486,99.866,0.535,22.892,48.327,74.565,99.732,0.268,33.735,52.477,77.778,99.331,0.134,19.679,45.515,72.557,100.0,0.268,23.829,47.657,71.352,99.866,0.402,21.419,46.988,74.833,99.732,0.134,32.396,53.949,78.447,100.0,Negative_144,0
0.381,0.353,0.266,0.366,0.349,0.285,0.374,0.3,0.326,0.112,0.767,0.121,0.304,0.328,0.368,0.406,0.328,0.266,0.349,0.4,0.252,0.254,0.195,0.169,0.275,0.22,0.176,0.22,0.242,0.182,0.176,0.025,0.182,0.206,0.212,0.256,0.263,0.212,0.153,0.282,0.169,0.201,1.48,25.159,46.3,72.727,99.366,0.423,22.41,52.431,78.013,99.789,0.211,25.793,52.008,74.419,100.0,0.634,23.044,48.837,75.053,99.577,0.423,26.638,49.26,71.67,100.0,0.211,25.159,50.529,77.167,99.366,0.211,20.719,51.797,70.402,100.0,0.634,25.159,48.203,77.167,99.577,0.423,28.541,49.894,76.321,99.789,0.846,26.85,53.7,73.573,100.0,0.211,23.467,49.683,76.533,99.789,6.554,27.484,46.723,64.905,98.309,0.211,26.004,54.545,79.07,99.577,1.48,23.256,46.512,75.899,99.366,0.423,24.736,49.26,70.825,100.0,1.48,24.736,46.512,75.476,99.366,0.423,23.044,51.797,75.053,99.789,0.211,25.793,52.008,74.419,100.0,0.423,26.638,49.26,71.67,100.0,1.48,23.256,47.357,74.841,99.366,0.211,25.581,54.757,79.07,99.577,Positive_112,1
0.317,0.448,0.235,0.398,0.341,0.261,0.437,0.274,0.289,0.109,0.75,0.141,0.339,0.298,0.363,0.385,0.38,0.235,0.341,0.346,0.313,0.275,0.137,0.196,0.277,0.198,0.142,0.22,0.227,0.181,0.148,0.031,0.205,0.209,0.251,0.172,0.277,0.17,0.163,0.198,0.22,0.244,1.304,24.13,50.217,74.348,100.0,0.435,24.348,49.783,75.87,99.13,0.217,26.739,49.348,73.478,99.348,1.087,21.739,51.304,72.174,99.783,0.435,26.522,49.783,78.913,99.13,0.217,25.87,45.435,75.0,100.0,0.217,26.522,53.261,78.043,99.783,1.087,22.826,46.087,74.348,99.565,0.435,23.043,42.391,68.261,100.0,0.652,13.913,46.522,75.435,97.609,0.217,24.13,48.261,72.391,100.0,5.217,30.87,55.217,84.565,99.13,0.217,22.826,50.87,73.696,99.348,0.87,23.478,45.435,73.043,100.0,0.435,26.739,50.652,78.913,99.13,0.87,23.478,47.826,73.043,100.0,0.435,25.652,50.652,78.261,99.13,0.217,26.739,49.348,73.478,99.348,0.435,26.522,49.783,78.913,99.13,0.87,24.13,47.174,73.913,100.0,0.217,21.957,50.87,72.174,99.348,Positive_208,1
0.33,0.432,0.238,0.476,0.316,0.208,0.465,0.27,0.265,0.13,0.746,0.124,0.362,0.311,0.327,0.381,0.381,0.238,0.316,0.349,0.335,0.295,0.144,0.211,0.314,0.203,0.114,0.238,0.214,0.171,0.217,0.022,0.179,0.255,0.244,0.19,0.331,0.163,0.192,0.206,0.222,0.266,2.703,24.324,51.351,71.892,99.459,0.541,26.486,52.973,77.297,100.0,0.27,22.703,45.135,67.568,99.73,0.541,28.108,57.568,79.459,100.0,1.081,25.946,49.189,74.865,99.73,0.27,17.297,33.243,54.865,99.459,0.27,24.865,48.649,75.946,99.73,1.622,25.405,50.27,76.216,100.0,0.811,24.054,52.432,70.541,99.459,1.081,34.324,49.189,79.73,99.73,0.27,23.784,49.459,74.324,100.0,2.703,24.595,52.973,73.784,96.216,0.27,23.784,49.459,77.297,100.0,0.811,24.324,50.811,72.162,99.459,1.081,24.595,49.189,73.784,99.73,0.811,24.054,50.811,71.892,99.459,0.541,27.297,53.514,77.568,100.0,0.27,22.703,45.135,67.568,99.73,1.081,25.946,49.189,74.865,99.73,0.811,21.892,44.054,69.73,99.459,0.27,26.486,53.784,78.378,100.0,Positive_191,1
0.239,0.444,0.317,0.387,0.451,0.162,0.549,0.254,0.197,0.197,0.599,0.204,0.352,0.183,0.465,0.261,0.423,0.317,0.451,0.232,0.317,0.255,0.156,0.234,0.355,0.135,0.128,0.277,0.22,0.121,0.227,0.085,0.227,0.163,0.333,0.135,0.255,0.17,0.22,0.184,0.298,0.156,2.113,28.169,51.408,75.352,95.07,2.817,23.944,54.225,73.239,100.0,0.704,13.38,36.62,66.197,98.592,7.042,24.648,55.634,76.056,100.0,1.408,22.535,43.662,73.944,99.296,0.704,13.38,46.479,69.718,95.775,0.704,19.014,42.254,71.127,100.0,2.113,27.465,56.338,73.239,98.592,2.817,37.324,52.817,80.986,95.775,1.408,15.493,36.62,67.606,97.887,0.704,26.761,52.817,75.352,100.0,14.085,23.239,43.662,71.127,99.296,0.704,23.944,50.704,69.014,100.0,2.113,30.282,61.972,80.986,95.775,1.408,20.423,43.662,73.944,99.296,2.113,28.169,51.408,75.352,95.775,7.042,24.648,54.225,73.239,100.0,0.704,13.38,36.62,66.197,98.592,1.408,22.535,43.662,73.944,99.296,2.113,30.282,54.93,80.282,95.775,0.704,21.831,50.704,69.014,100.0,Positive_177,1
0.292,0.496,0.211,0.408,0.319,0.273,0.506,0.231,0.263,0.101,0.769,0.13,0.324,0.324,0.351,0.383,0.405,0.211,0.319,0.373,0.307,0.3,0.118,0.195,0.236,0.259,0.163,0.229,0.244,0.121,0.131,0.042,0.155,0.236,0.202,0.217,0.305,0.158,0.155,0.224,0.175,0.254,0.491,26.29,48.649,70.516,99.017,0.737,23.587,48.157,77.641,100.0,0.246,22.359,54.791,72.973,97.543,1.966,27.027,53.071,74.447,100.0,1.229,25.307,51.351,78.378,97.297,0.246,17.199,42.506,73.956,99.017,0.246,23.096,46.437,78.133,100.0,0.491,24.079,57.494,75.921,99.754,0.737,31.695,47.42,68.55,98.526,1.229,25.061,54.791,71.99,95.086,0.246,25.553,50.369,75.43,100.0,3.44,18.428,36.855,68.059,95.332,0.246,23.587,55.283,75.921,100.0,0.491,25.553,44.717,72.236,99.017,1.229,25.061,50.123,76.904,97.543,0.491,26.29,47.42,73.219,99.509,1.966,23.833,50.369,77.641,100.0,0.246,22.359,54.791,72.973,97.543,1.229,25.307,51.351,78.378,97.297,0.491,24.324,44.717,71.499,99.017,0.246,24.079,53.563,75.921,100.0,Negative_165,0
0.314,0.459,0.227,0.395,0.233,0.372,0.442,0.233,0.326,0.076,0.855,0.07,0.337,0.384,0.279,0.436,0.337,0.227,0.233,0.471,0.297,0.269,0.135,0.187,0.164,0.269,0.187,0.211,0.275,0.14,0.123,0.018,0.111,0.211,0.158,0.216,0.298,0.175,0.146,0.228,0.123,0.234,1.163,23.837,60.465,75.581,100.0,1.744,29.651,52.907,76.744,99.419,0.581,17.442,34.884,53.488,96.512,1.163,25.0,45.349,68.605,98.837,1.744,18.605,56.977,73.256,99.419,0.581,26.163,50.581,75.581,100.0,0.581,26.744,50.0,72.093,99.419,2.907,22.093,32.558,59.884,97.093,1.744,36.628,63.953,81.395,100.0,16.86,18.605,42.442,67.442,96.512,0.581,26.163,48.837,75.0,100.0,8.721,12.791,57.558,73.256,95.93,0.581,22.093,33.14,54.651,98.837,1.163,35.465,62.791,78.488,100.0,1.744,20.349,52.907,72.674,99.419,1.163,27.907,59.884,77.907,100.0,1.744,25.581,50.0,73.256,99.419,0.581,17.442,34.884,53.488,96.512,1.744,18.605,56.977,73.256,99.419,1.163,23.837,55.233,75.581,100.0,0.581,25.0,34.884,58.721,98.837,Negative_154,0
0.295,0.485,0.22,0.451,0.273,0.276,0.463,0.263,0.273,0.107,0.8,0.093,0.359,0.346,0.295,0.4,0.38,0.22,0.273,0.378,0.349,0.303,0.125,0.215,0.232,0.257,0.132,0.232,0.215,0.154,0.159,0.022,0.137,0.252,0.186,0.183,0.281,0.171,0.169,0.2,0.164,0.269,1.22,27.561,57.073,80.732,100.0,0.488,22.683,46.341,71.463,99.512,0.244,23.415,52.439,73.902,98.78,0.732,17.805,43.659,71.951,99.756,0.488,33.415,58.293,78.537,100.0,0.244,27.561,50.0,75.366,98.049,0.244,26.341,56.585,76.341,99.756,3.171,23.659,46.098,74.146,98.049,0.976,24.634,44.634,71.22,100.0,2.683,32.927,60.976,78.537,98.78,0.244,24.146,48.293,73.415,99.756,0.488,24.634,50.976,77.805,100.0,0.244,15.854,38.537,60.488,97.805,0.976,29.268,57.073,80.244,99.756,0.488,31.951,57.805,77.317,100.0,0.976,27.317,51.951,79.024,100.0,0.488,22.683,46.829,72.195,99.512,0.244,23.415,52.439,73.902,98.78,0.488,33.415,58.293,78.537,100.0,0.976,27.805,55.61,79.024,99.756,0.244,15.854,38.293,60.244,97.805,Negative_19,0
0.312,0.408,0.28,0.4,0.28,0.32,0.484,0.288,0.228,0.108,0.772,0.12,0.352,0.312,0.336,0.392,0.328,0.28,0.28,0.384,0.336,0.237,0.185,0.221,0.253,0.265,0.181,0.301,0.217,0.092,0.169,0.016,0.185,0.225,0.253,0.229,0.261,0.217,0.189,0.225,0.209,0.261,1.2,26.0,51.2,78.4,100.0,1.6,23.2,46.4,70.8,98.4,0.4,24.0,52.0,74.0,93.2,0.8,22.4,47.2,68.4,100.0,4.8,30.0,59.6,81.2,99.6,0.4,20.4,41.6,73.6,98.8,0.4,24.0,50.4,78.0,98.4,0.8,26.4,44.0,67.2,96.4,1.2,24.8,53.2,78.4,100.0,8.0,20.8,45.2,74.0,92.4,0.4,22.4,46.4,71.2,100.0,4.8,44.8,68.8,82.8,99.6,0.4,21.2,46.0,70.0,98.0,1.2,20.4,41.2,70.4,100.0,4.8,33.6,59.6,81.2,99.6,1.2,22.8,44.4,75.6,100.0,1.6,24.4,50.8,73.2,98.4,0.4,24.0,52.0,74.0,93.2,4.8,30.0,59.6,81.2,99.6,1.2,25.6,45.6,72.4,100.0,0.4,19.6,44.0,67.6,98.0,Negative_61,0
