_PolarizabilityC1,_PolarizabilityC2,_PolarizabilityC3,_SolventAccessibilityC1,_SolventAccessibilityC2,_SolventAccessibilityC3,_SecondaryStrC1,_SecondaryStrC2,_SecondaryStrC3,_ChargeC1,_ChargeC2,_ChargeC3,_PolarityC1,_PolarityC2,_PolarityC3,_NormalizedVDWVC1,_NormalizedVDWVC2,_NormalizedVDWVC3,_HydrophobicityC1,_HydrophobicityC2,_HydrophobicityC3,_PolarizabilityT12,_PolarizabilityT13,_PolarizabilityT23,_SolventAccessibilityT12,_SolventAccessibilityT13,_SolventAccessibilityT23,_SecondaryStrT12,_SecondaryStrT13,_SecondaryStrT23,_ChargeT12,_ChargeT13,_ChargeT23,_PolarityT12,_PolarityT13,_PolarityT23,_NormalizedVDWVT12,_NormalizedVDWVT13,_NormalizedVDWVT23,_HydrophobicityT12,_HydrophobicityT13,_HydrophobicityT23,_PolarizabilityD1001,_PolarizabilityD1025,_PolarizabilityD1050,_PolarizabilityD1075,_PolarizabilityD1100,_PolarizabilityD2001,_PolarizabilityD2025,_PolarizabilityD2050,_PolarizabilityD2075,_PolarizabilityD2100,_PolarizabilityD3001,_PolarizabilityD3025,_PolarizabilityD3050,_PolarizabilityD3075,_PolarizabilityD3100,_SolventAccessibilityD1001,_SolventAccessibilityD1025,_SolventAccessibilityD1050,_SolventAccessibilityD1075,_SolventAccessibilityD1100,_SolventAccessibilityD2001,_SolventAccessibilityD2025,_SolventAccessibilityD2050,_SolventAccessibilityD2075,_SolventAccessibilityD2100,_SolventAccessibilityD3001,_SolventAccessibilityD3025,_SolventAccessibilityD3050,_SolventAccessibilityD3075,_SolventAccessibilityD3100,_SecondaryStrD1001,_SecondaryStrD1025,_SecondaryStrD1050,_SecondaryStrD1075,_SecondaryStrD1100,_SecondaryStrD2001,_SecondaryStrD2025,_SecondaryStrD2050,_SecondaryStrD2075,_SecondaryStrD2100,_SecondaryStrD3001,_SecondaryStrD3025,_SecondaryStrD3050,_SecondaryStrD3075,_SecondaryStrD3100,_ChargeD1001,_ChargeD1025,_ChargeD1050,_ChargeD1075,_ChargeD1100,_ChargeD2001,_ChargeD2025,_ChargeD2050,_ChargeD2075,_ChargeD2100,_ChargeD3001,_ChargeD3025,_ChargeD3050,_ChargeD3075,_ChargeD3100,_PolarityD1001,_PolarityD1025,_PolarityD1050,_PolarityD1075,_PolarityD1100,_PolarityD2001,_PolarityD2025,_PolarityD2050,_PolarityD2075,_PolarityD2100,_PolarityD3001,_PolarityD3025,_PolarityD3050,_PolarityD3075,_PolarityD3100,_NormalizedVDWVD1001,_NormalizedVDWVD1025,_NormalizedVDWVD1050,_NormalizedVDWVD1075,_NormalizedVDWVD1100,_NormalizedVDWVD2001,_NormalizedVDWVD2025,_NormalizedVDWVD2050,_NormalizedVDWVD2075,_NormalizedVDWVD2100,_NormalizedVDWVD3001,_NormalizedVDWVD3025,_NormalizedVDWVD3050,_NormalizedVDWVD3075,_NormalizedVDWVD3100,_HydrophobicityD1001,_HydrophobicityD1025,_HydrophobicityD1050,_HydrophobicityD1075,_HydrophobicityD1100,_HydrophobicityD2001,_HydrophobicityD2025,_HydrophobicityD2050,_HydrophobicityD2075,_HydrophobicityD2100,_HydrophobicityD3001,_HydrophobicityD3025,_HydrophobicityD3050,_HydrophobicityD3075,_HydrophobicityD3100,id,label
0.392,0.399,0.209,0.53,0.274,0.196,0.517,0.203,0.28,0.115,0.76,0.125,0.314,0.392,0.294,0.473,0.318,0.209,0.274,0.429,0.297,0.322,0.169,0.186,0.312,0.19,0.105,0.21,0.22,0.129,0.193,0.031,0.197,0.224,0.18,0.251,0.285,0.2,0.156,0.254,0.163,0.234,0.676,27.703,50.338,72.635,100.0,1.351,22.973,49.662,75.676,99.662,0.338,21.284,48.649,73.311,95.608,0.676,23.311,43.581,70.27,99.324,1.014,20.27,44.595,71.959,100.0,0.338,45.27,65.203,81.757,98.311,0.338,21.959,42.905,69.932,99.662,1.351,37.162,65.203,82.432,98.311,3.041,26.351,46.622,71.622,100.0,1.014,16.554,32.77,54.054,88.851,0.338,26.351,50.338,75.0,99.324,1.689,28.041,56.757,80.405,100.0,0.338,24.324,50.676,77.027,99.324,0.676,27.703,47.297,70.27,98.986,1.014,20.946,48.649,75.676,100.0,0.676,29.392,50.338,72.297,100.0,1.689,22.635,49.662,79.054,99.662,0.338,21.284,48.649,73.311,95.608,1.014,20.27,44.595,71.959,100.0,0.676,29.73,51.689,72.973,98.986,0.338,23.649,49.662,76.351,99.324,Negative_775,0
0.299,0.461,0.24,0.383,0.37,0.247,0.513,0.227,0.26,0.149,0.766,0.084,0.292,0.318,0.39,0.416,0.344,0.24,0.37,0.357,0.273,0.314,0.144,0.216,0.229,0.242,0.183,0.235,0.235,0.065,0.196,0.052,0.105,0.209,0.163,0.288,0.327,0.196,0.163,0.268,0.144,0.242,1.299,26.623,54.545,77.922,98.701,2.597,22.078,50.0,75.974,100.0,0.649,23.377,37.662,62.987,94.805,1.299,16.883,42.208,66.234,97.403,3.896,23.377,51.948,74.675,100.0,0.649,28.571,59.091,83.766,98.701,0.649,20.779,47.403,74.675,100.0,3.247,24.675,40.26,57.792,96.104,1.948,36.364,68.182,83.766,99.351,3.896,27.922,38.312,55.844,94.156,0.649,24.026,50.0,75.974,100.0,4.545,18.182,35.065,74.675,93.506,0.649,22.078,40.26,60.39,94.805,1.299,28.571,54.545,79.221,98.701,3.896,23.377,52.597,75.974,100.0,1.299,28.571,53.247,77.922,98.701,3.247,20.779,50.0,75.974,100.0,0.649,23.377,37.662,62.987,94.805,3.896,23.377,51.948,74.675,100.0,1.299,24.675,49.351,79.221,98.701,0.649,22.078,44.156,61.688,94.805,Negative_829,0
0.391,0.522,0.087,0.522,0.348,0.13,0.478,0.261,0.261,0.043,0.783,0.174,0.304,0.348,0.348,0.391,0.522,0.087,0.348,0.348,0.304,0.318,0.0,0.136,0.409,0.136,0.136,0.273,0.227,0.182,0.045,0.0,0.318,0.091,0.364,0.182,0.318,0.0,0.136,0.182,0.364,0.091,4.348,17.391,52.174,60.87,86.957,8.696,21.739,34.783,73.913,95.652,78.261,100.0,78.261,78.261,100.0,8.696,26.087,47.826,65.217,95.652,4.348,13.043,34.783,82.609,100.0,56.522,86.957,56.522,78.261,86.957,21.739,39.13,52.174,78.261,100.0,8.696,8.696,30.435,56.522,86.957,4.348,4.348,17.391,34.783,91.304,100.0,100.0,100.0,100.0,100.0,8.696,26.087,52.174,69.565,95.652,4.348,4.348,21.739,39.13,82.609,8.696,8.696,30.435,73.913,95.652,17.391,47.826,56.522,65.217,86.957,4.348,13.043,34.783,82.609,100.0,4.348,17.391,52.174,60.87,86.957,8.696,21.739,34.783,73.913,95.652,78.261,100.0,78.261,78.261,100.0,4.348,13.043,34.783,82.609,100.0,17.391,47.826,56.522,65.217,86.957,8.696,8.696,30.435,73.913,95.652,Negative_54,0
0.33,0.472,0.198,0.383,0.301,0.316,0.412,0.234,0.354,0.098,0.784,0.118,0.279,0.403,0.318,0.479,0.323,0.198,0.301,0.441,0.258,0.338,0.115,0.2,0.242,0.271,0.169,0.191,0.298,0.162,0.144,0.024,0.169,0.211,0.198,0.227,0.298,0.184,0.131,0.235,0.176,0.207,0.363,29.764,58.439,79.673,100.0,0.544,25.408,49.183,75.681,99.637,0.181,17.967,41.379,56.806,98.367,0.726,25.953,47.913,78.221,99.637,0.363,22.686,42.468,65.154,99.456,0.181,27.586,57.532,74.229,100.0,0.181,24.138,50.635,76.044,99.456,0.907,19.964,41.198,64.973,99.637,0.363,27.768,57.35,77.314,100.0,5.082,16.878,35.935,54.628,92.377,0.181,26.134,52.632,76.407,100.0,0.363,22.686,44.102,79.492,98.185,0.181,23.593,45.372,73.14,99.637,1.089,31.216,61.343,77.132,100.0,0.363,22.142,40.472,62.976,99.456,0.363,29.764,58.621,77.314,100.0,0.544,24.864,45.372,78.04,99.637,0.181,17.967,41.379,56.806,98.367,0.363,22.686,42.468,65.154,99.456,1.089,28.312,59.165,76.588,100.0,0.181,24.319,45.372,74.773,99.637,Negative_943,0
0.319,0.451,0.231,0.451,0.285,0.264,0.396,0.306,0.298,0.093,0.782,0.124,0.37,0.326,0.303,0.402,0.368,0.231,0.285,0.376,0.339,0.273,0.135,0.226,0.268,0.257,0.132,0.265,0.216,0.166,0.145,0.031,0.182,0.229,0.247,0.169,0.281,0.169,0.192,0.187,0.213,0.252,0.777,22.28,51.295,76.684,100.0,1.036,25.389,48.964,73.834,99.741,0.259,24.611,45.855,69.171,98.705,1.036,25.13,51.036,73.834,99.741,0.518,25.648,46.632,75.389,98.446,0.259,22.021,48.964,75.13,100.0,0.259,24.87,46.632,75.389,99.741,1.036,26.166,51.554,75.907,99.482,0.777,21.762,50.518,72.539,100.0,0.518,25.648,42.228,75.648,97.409,0.259,24.611,50.259,73.834,100.0,0.777,24.093,61.14,78.497,98.446,0.259,26.943,50.0,74.87,99.741,1.295,22.021,49.741,73.316,100.0,0.518,24.093,45.855,75.389,98.446,0.777,22.021,50.777,74.611,100.0,1.554,26.943,49.223,74.093,99.741,0.259,24.611,45.855,69.171,98.705,0.518,25.648,46.632,75.389,98.446,1.295,22.539,50.0,73.316,100.0,0.259,25.389,48.446,74.87,99.741,Positive_303,1
0.244,0.448,0.308,0.384,0.378,0.238,0.483,0.273,0.244,0.163,0.68,0.157,0.326,0.262,0.413,0.372,0.32,0.308,0.378,0.326,0.297,0.222,0.152,0.234,0.339,0.164,0.17,0.281,0.257,0.094,0.251,0.035,0.222,0.14,0.31,0.234,0.234,0.246,0.14,0.234,0.275,0.152,1.744,19.186,53.488,77.326,99.419,1.163,22.674,45.349,70.93,93.023,0.581,27.907,49.419,73.837,100.0,1.744,19.186,43.023,66.86,98.837,3.488,28.488,46.512,70.349,100.0,0.581,22.674,57.558,83.721,99.419,0.581,20.349,42.442,66.86,100.0,2.326,26.744,50.0,68.605,99.419,1.163,23.256,67.442,83.721,95.93,8.14,29.651,44.186,73.837,100.0,0.581,22.674,50.581,75.0,99.419,3.488,21.512,40.116,70.349,91.279,0.581,25.0,45.349,66.86,98.837,1.163,19.186,54.07,83.721,99.419,3.488,27.326,46.512,72.093,100.0,1.163,22.674,53.488,80.233,99.419,2.326,13.953,39.535,66.86,92.442,0.581,27.907,49.419,73.837,100.0,3.488,28.488,46.512,70.349,100.0,1.163,19.186,54.07,83.721,99.419,0.581,20.93,41.279,65.116,98.837,Negative_718,0
0.294,0.446,0.26,0.442,0.317,0.241,0.432,0.313,0.255,0.105,0.759,0.136,0.379,0.284,0.337,0.356,0.384,0.26,0.317,0.332,0.351,0.266,0.17,0.211,0.27,0.201,0.16,0.258,0.213,0.17,0.158,0.029,0.215,0.215,0.215,0.225,0.273,0.196,0.184,0.249,0.182,0.23,0.477,25.06,52.983,77.566,99.761,1.671,29.594,51.551,73.031,100.0,0.239,20.286,44.63,68.496,99.284,0.477,26.492,44.869,72.315,100.0,0.955,19.809,53.222,75.656,99.284,0.239,22.434,49.881,76.611,99.761,0.239,24.344,53.461,77.088,99.284,3.58,24.105,41.289,68.258,100.0,0.716,25.06,52.983,77.327,99.761,1.432,12.411,46.539,63.723,99.284,0.239,25.298,48.449,73.747,100.0,0.955,29.356,61.098,82.339,98.807,0.239,24.821,43.675,68.974,100.0,0.477,26.73,54.177,79.952,99.761,0.955,19.809,53.699,75.656,99.284,0.477,26.73,52.983,79.714,99.761,1.671,29.594,51.313,72.076,100.0,0.239,20.286,44.63,68.496,99.284,0.955,19.809,53.222,75.656,99.284,0.477,23.866,54.177,79.952,99.761,0.239,25.537,44.153,68.258,100.0,Positive_1106,1
0.222,0.444,0.333,0.111,0.556,0.333,0.333,0.222,0.444,0.111,0.667,0.222,0.222,0.222,0.556,0.333,0.333,0.333,0.556,0.222,0.222,0.25,0.25,0.0,0.125,0.125,0.125,0.375,0.25,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.25,0.25,0.0,0.125,0.125,0.125,33.333,77.778,33.333,33.333,77.778,11.111,11.111,22.222,88.889,100.0,44.444,66.667,44.444,55.556,66.667,55.556,55.556,55.556,55.556,55.556,11.111,11.111,66.667,77.778,100.0,22.222,44.444,22.222,33.333,44.444,44.444,100.0,44.444,66.667,100.0,33.333,55.556,33.333,33.333,55.556,11.111,11.111,22.222,77.778,88.889,66.667,66.667,66.667,66.667,66.667,11.111,11.111,33.333,44.444,88.889,77.778,100.0,77.778,77.778,100.0,44.444,55.556,44.444,44.444,55.556,22.222,33.333,22.222,22.222,33.333,11.111,11.111,66.667,77.778,100.0,22.222,77.778,22.222,33.333,77.778,11.111,100.0,11.111,88.889,100.0,44.444,66.667,44.444,55.556,66.667,11.111,11.111,66.667,77.778,100.0,22.222,33.333,22.222,22.222,33.333,44.444,55.556,44.444,44.444,55.556,Negative_62,0
0.393,0.424,0.183,0.464,0.232,0.303,0.409,0.241,0.35,0.105,0.82,0.074,0.31,0.446,0.245,0.517,0.3,0.183,0.232,0.467,0.3,0.323,0.134,0.118,0.193,0.289,0.118,0.155,0.276,0.205,0.149,0.012,0.112,0.261,0.134,0.189,0.283,0.168,0.084,0.189,0.121,0.28,0.929,22.91,50.464,73.684,100.0,1.858,29.102,51.703,75.542,99.071,0.31,16.099,39.938,69.659,98.142,1.548,30.031,48.297,72.755,100.0,0.619,10.526,43.344,74.923,98.762,0.31,24.149,54.799,73.994,99.69,0.31,17.647,43.344,74.303,99.071,1.858,35.604,51.703,73.375,96.904,0.929,22.601,50.774,80.186,100.0,0.619,15.48,33.437,71.207,98.142,0.31,28.173,50.155,73.994,100.0,0.929,9.288,47.059,76.78,98.762,0.31,32.198,44.582,73.375,99.071,1.238,24.149,53.56,73.994,100.0,0.619,12.384,47.059,74.923,98.762,0.929,23.839,52.012,73.994,100.0,2.786,32.198,46.749,75.542,99.071,0.31,16.099,39.938,69.659,98.142,0.619,10.526,43.344,74.923,98.762,1.238,24.768,53.56,73.994,100.0,0.31,31.269,44.582,70.588,99.071,Negative_2,0
0.347,0.458,0.195,0.473,0.302,0.225,0.502,0.236,0.262,0.096,0.791,0.113,0.324,0.356,0.32,0.411,0.394,0.195,0.302,0.404,0.295,0.317,0.139,0.196,0.291,0.227,0.13,0.229,0.262,0.138,0.151,0.027,0.175,0.242,0.2,0.24,0.345,0.168,0.166,0.25,0.171,0.249,0.152,23.485,52.273,75.682,100.0,0.606,27.652,51.364,76.288,99.924,0.076,22.727,40.909,71.288,99.773,0.152,27.273,53.333,76.667,100.0,0.682,23.712,48.409,74.848,99.47,0.076,22.803,45.682,71.667,99.848,0.076,22.803,48.636,74.545,99.773,0.227,28.712,52.803,75.758,99.924,0.152,24.621,50.152,75.0,100.0,0.682,20.758,42.045,73.106,98.561,0.076,25.379,50.909,75.682,100.0,0.833,22.424,47.5,73.409,98.485,0.076,27.121,49.318,74.47,99.924,0.152,23.788,52.045,75.606,100.0,0.682,23.712,47.576,74.773,99.47,0.152,24.47,51.591,75.227,100.0,0.606,27.121,51.742,76.818,99.924,0.076,22.727,40.909,71.288,99.773,0.682,23.712,48.409,74.848,99.47,0.152,24.167,49.773,74.621,100.0,0.076,27.197,51.818,74.697,99.924,Positive_591,1
0.305,0.461,0.234,0.377,0.335,0.287,0.425,0.281,0.293,0.102,0.743,0.156,0.335,0.299,0.365,0.371,0.395,0.234,0.335,0.359,0.305,0.265,0.12,0.223,0.253,0.265,0.151,0.277,0.265,0.133,0.133,0.036,0.241,0.199,0.241,0.187,0.271,0.139,0.205,0.211,0.193,0.211,1.198,25.15,52.096,77.844,99.401,1.796,26.946,57.485,79.042,100.0,0.599,10.778,42.515,61.078,97.006,2.395,26.347,49.102,77.246,98.802,1.796,18.563,48.503,67.665,100.0,0.599,23.353,49.701,75.449,99.401,0.599,20.958,49.102,68.263,100.0,2.395,20.359,40.12,75.449,98.204,1.198,28.743,53.892,81.437,99.401,3.593,12.575,47.305,61.677,92.216,0.599,26.347,50.299,77.844,100.0,1.796,17.365,47.904,66.467,95.808,0.599,20.958,42.515,76.048,97.605,1.198,25.15,53.293,78.443,99.401,1.796,22.754,48.503,67.665,100.0,1.198,31.138,54.491,78.443,99.401,1.796,26.347,49.102,77.246,100.0,0.599,10.778,42.515,61.078,97.006,1.796,18.563,48.503,67.665,100.0,1.198,25.15,52.695,78.443,99.401,0.599,23.952,42.515,76.048,97.605,Negative_448,0
0.27,0.441,0.289,0.431,0.336,0.232,0.388,0.322,0.29,0.115,0.757,0.128,0.38,0.252,0.368,0.336,0.374,0.289,0.336,0.33,0.334,0.255,0.147,0.27,0.289,0.192,0.159,0.234,0.208,0.193,0.183,0.031,0.189,0.198,0.273,0.183,0.255,0.183,0.234,0.227,0.221,0.22,0.271,21.71,48.304,74.627,99.864,0.543,25.237,48.033,72.999,100.0,0.136,26.459,54.41,76.934,99.593,0.271,22.252,46.811,74.898,99.729,0.95,25.916,50.204,73.134,99.864,0.136,27.001,54.545,79.376,100.0,0.136,22.252,49.389,73.541,99.186,0.543,26.594,48.711,75.034,99.729,0.271,24.966,51.153,75.441,100.0,0.95,24.152,50.475,73.406,98.779,0.136,24.423,49.796,75.441,100.0,3.664,25.78,49.389,73.541,99.864,0.136,24.423,48.847,73.948,99.729,0.271,21.71,49.118,77.612,100.0,0.95,25.916,50.475,74.084,99.864,0.271,22.659,48.982,76.255,100.0,0.814,25.237,48.033,72.592,99.729,0.136,26.459,54.41,76.934,99.593,0.95,25.916,50.204,73.134,99.864,0.271,23.202,50.882,79.512,100.0,0.136,23.881,48.033,73.948,99.729,Positive_639,1
0.333,0.456,0.212,0.467,0.301,0.232,0.436,0.287,0.277,0.112,0.773,0.114,0.336,0.341,0.323,0.403,0.385,0.212,0.301,0.381,0.319,0.309,0.147,0.192,0.304,0.211,0.133,0.23,0.238,0.18,0.179,0.027,0.168,0.232,0.239,0.224,0.312,0.177,0.162,0.225,0.212,0.253,0.214,25.989,50.374,73.69,99.786,0.321,22.674,48.021,74.652,99.893,0.107,28.021,52.193,75.401,100.0,0.214,25.241,50.695,75.187,100.0,0.535,22.46,49.305,72.62,99.679,0.107,26.417,48.128,74.866,99.251,0.107,26.203,51.123,76.684,99.893,0.642,24.813,49.626,73.476,100.0,0.321,24.599,46.952,73.69,99.786,1.07,26.203,49.519,70.267,97.968,0.107,25.027,49.733,75.508,100.0,0.535,21.925,49.947,72.086,99.358,0.107,25.027,50.909,74.973,100.0,0.214,26.631,49.091,75.187,99.786,0.535,22.246,49.519,73.155,99.679,0.214,25.882,49.412,74.866,99.786,0.535,22.139,48.556,74.439,99.893,0.107,28.021,52.193,75.401,100.0,0.535,22.46,49.305,72.62,99.679,0.214,27.166,49.091,75.829,99.786,0.107,24.813,51.23,74.545,100.0,Positive_1049,1
0.32,0.447,0.234,0.474,0.227,0.299,0.417,0.264,0.32,0.081,0.835,0.084,0.359,0.377,0.264,0.448,0.318,0.234,0.227,0.448,0.324,0.315,0.14,0.218,0.225,0.283,0.151,0.226,0.269,0.161,0.139,0.011,0.139,0.258,0.207,0.201,0.29,0.193,0.166,0.218,0.158,0.285,0.795,24.801,45.787,73.291,98.728,0.318,23.052,49.444,74.563,100.0,0.159,27.663,54.849,76.312,99.841,0.795,20.827,47.854,72.337,100.0,0.477,23.37,51.669,73.768,99.364,0.159,29.571,51.351,78.378,99.523,0.159,20.509,50.715,75.358,99.682,0.636,27.663,52.782,75.994,100.0,0.318,26.391,44.038,69.634,99.523,0.477,16.693,40.541,68.839,99.364,0.159,25.278,50.397,75.994,100.0,2.862,32.75,46.264,73.291,98.251,0.159,23.847,51.51,75.04,100.0,0.318,25.119,46.9,74.881,99.523,0.477,24.642,53.259,74.404,99.364,0.318,25.119,44.515,74.404,100.0,1.272,22.099,51.669,74.563,99.682,0.159,27.663,54.849,76.312,99.841,0.477,23.37,51.669,73.768,99.364,0.318,27.345,49.921,76.63,99.523,0.159,22.576,48.649,73.609,100.0,Negative_117,0
0.317,0.451,0.232,0.424,0.304,0.272,0.406,0.308,0.286,0.098,0.804,0.098,0.366,0.33,0.304,0.42,0.348,0.232,0.304,0.371,0.326,0.314,0.179,0.188,0.229,0.233,0.148,0.251,0.238,0.184,0.143,0.027,0.143,0.296,0.215,0.161,0.3,0.211,0.157,0.193,0.184,0.291,1.339,16.964,50.893,73.661,99.554,0.893,23.661,48.214,74.107,99.107,0.446,28.571,46.429,74.554,100.0,1.339,13.839,39.286,72.768,100.0,1.786,33.036,51.339,70.536,98.661,0.446,28.125,58.482,79.464,99.554,0.446,20.982,40.179,66.518,98.214,4.018,38.393,61.161,79.464,100.0,0.893,22.321,54.018,73.661,99.554,1.786,27.232,39.732,68.75,96.875,0.446,21.429,49.107,75.0,100.0,21.875,41.518,60.268,76.339,98.661,0.446,24.107,46.429,76.786,100.0,0.893,15.625,49.107,72.321,99.554,1.786,33.036,51.339,70.536,98.661,0.893,17.411,50.893,75.0,99.554,3.125,27.679,48.214,73.214,98.214,0.446,28.571,46.429,74.554,100.0,1.786,33.036,51.339,70.536,98.661,0.893,16.964,49.107,73.661,99.554,0.446,21.429,45.982,76.786,100.0,Negative_383,0
0.336,0.42,0.244,0.325,0.257,0.418,0.349,0.261,0.39,0.063,0.858,0.078,0.288,0.412,0.301,0.471,0.285,0.244,0.257,0.527,0.216,0.271,0.175,0.17,0.179,0.279,0.188,0.17,0.297,0.201,0.098,0.007,0.124,0.249,0.162,0.253,0.279,0.231,0.114,0.266,0.1,0.245,0.436,29.194,49.891,77.56,99.782,2.179,29.847,56.645,76.688,99.564,0.218,15.468,36.819,68.845,100.0,0.871,30.719,56.645,79.739,99.782,1.525,22.004,41.83,66.449,99.564,0.218,22.44,49.891,74.946,100.0,0.218,22.222,43.791,69.063,100.0,0.436,30.065,56.645,76.471,99.129,1.307,22.44,49.891,80.828,99.782,1.525,14.815,22.222,41.83,78.431,0.218,26.144,53.377,76.035,100.0,1.961,29.847,42.702,75.817,89.978,0.218,27.233,55.773,75.599,100.0,0.436,27.887,51.634,80.174,99.782,1.525,20.044,41.394,68.192,99.564,0.436,27.887,51.852,80.61,99.782,2.397,30.283,54.902,73.42,99.564,0.218,15.468,36.819,68.845,100.0,1.525,22.004,41.83,66.449,99.564,0.436,26.144,51.198,77.56,99.782,0.218,25.708,56.645,76.471,100.0,Negative_31,0
0.352,0.343,0.305,0.467,0.276,0.257,0.4,0.276,0.324,0.095,0.771,0.133,0.333,0.352,0.314,0.429,0.267,0.305,0.276,0.41,0.314,0.24,0.154,0.202,0.202,0.202,0.212,0.298,0.231,0.125,0.192,0.0,0.144,0.221,0.212,0.24,0.212,0.202,0.154,0.26,0.154,0.24,1.905,19.048,32.381,72.381,100.0,3.81,39.048,56.19,82.857,99.048,0.952,22.857,49.524,67.619,87.619,2.857,20.0,36.19,64.762,94.286,5.714,30.476,51.429,83.81,100.0,0.952,23.81,50.476,80.952,96.19,0.952,16.19,42.857,66.667,99.048,4.762,29.524,53.333,67.619,94.286,1.905,26.667,55.238,83.81,100.0,5.714,11.429,22.857,40.952,68.571,0.952,23.81,47.619,69.524,96.19,26.667,56.19,83.81,91.429,100.0,0.952,20.952,57.143,67.619,94.286,1.905,19.048,33.333,60.0,96.19,5.714,31.429,51.429,79.048,100.0,1.905,20.952,35.238,80.952,100.0,3.81,38.095,54.286,76.19,99.048,0.952,22.857,49.524,67.619,87.619,5.714,30.476,51.429,83.81,100.0,1.905,20.0,35.238,73.333,96.19,0.952,20.952,57.143,66.667,94.286,Negative_1111,0
0.351,0.4,0.249,0.4,0.374,0.226,0.437,0.264,0.299,0.144,0.686,0.169,0.285,0.318,0.397,0.431,0.32,0.249,0.374,0.372,0.253,0.262,0.161,0.187,0.319,0.172,0.134,0.226,0.229,0.178,0.168,0.034,0.231,0.172,0.26,0.222,0.254,0.199,0.149,0.235,0.218,0.174,0.418,18.619,46.234,69.874,99.791,0.837,28.452,53.556,76.151,98.745,0.209,23.013,51.046,78.452,100.0,0.418,30.544,54.393,76.569,99.372,1.046,17.992,39.331,68.41,99.791,0.209,29.079,53.347,78.452,100.0,0.209,17.992,41.841,72.803,99.163,0.837,40.586,59.414,78.033,100.0,0.628,19.247,46.444,73.013,99.791,4.812,20.502,37.029,68.201,99.163,0.209,30.335,53.766,76.987,100.0,1.046,16.736,35.146,65.272,99.791,0.209,41.004,61.715,82.427,100.0,0.418,20.084,46.025,71.339,99.372,1.046,18.619,42.05,70.502,99.791,0.418,19.874,46.653,71.339,99.791,0.837,32.008,54.603,75.314,98.745,0.209,23.013,51.046,78.452,100.0,1.046,17.992,39.331,68.41,99.791,0.418,24.059,48.745,73.222,100.0,0.209,40.586,60.669,82.008,98.745,Positive_1114,1
0.347,0.425,0.228,0.415,0.323,0.262,0.476,0.206,0.318,0.121,0.745,0.133,0.26,0.405,0.335,0.468,0.303,0.228,0.323,0.449,0.228,0.294,0.144,0.212,0.26,0.226,0.17,0.204,0.302,0.127,0.168,0.029,0.219,0.202,0.17,0.265,0.282,0.209,0.146,0.29,0.141,0.217,0.485,23.544,50.485,75.0,99.515,1.456,26.942,54.612,76.942,99.757,0.243,20.631,46.602,70.631,100.0,0.485,20.874,44.66,74.029,99.515,0.728,21.845,48.786,75.728,100.0,0.243,34.951,61.893,75.0,99.757,0.243,21.845,43.447,72.816,100.0,1.456,25.728,48.058,72.573,98.544,0.485,30.583,60.68,78.155,99.757,1.699,14.806,40.534,66.262,100.0,0.243,25.971,51.214,75.0,99.757,0.728,24.515,49.757,80.34,97.816,0.243,22.33,44.175,73.544,98.786,0.485,27.913,55.34,74.029,99.757,0.728,22.087,49.515,75.971,100.0,0.485,26.699,53.883,75.0,99.757,1.456,24.515,48.301,75.971,98.786,0.243,20.631,46.602,70.631,100.0,0.728,21.845,48.786,75.728,100.0,0.485,29.612,55.34,74.515,99.757,0.243,20.874,43.932,73.058,98.786,Negative_362,0
0.439,0.376,0.185,0.403,0.222,0.375,0.389,0.167,0.443,0.09,0.831,0.078,0.217,0.535,0.247,0.587,0.227,0.185,0.222,0.588,0.19,0.294,0.135,0.133,0.174,0.28,0.153,0.128,0.327,0.134,0.144,0.01,0.126,0.209,0.123,0.222,0.234,0.183,0.085,0.227,0.1,0.204,0.149,27.803,49.851,74.141,99.701,0.299,23.842,55.157,77.429,100.0,0.075,20.254,42.825,67.564,99.925,0.149,21.525,48.43,74.439,99.851,0.448,18.012,44.544,73.393,100.0,0.075,33.184,54.036,75.71,99.701,0.075,21.3,45.067,71.375,100.0,2.317,20.777,47.235,75.785,99.851,0.224,31.39,54.111,76.158,99.178,0.448,17.19,41.704,68.311,99.925,0.075,26.308,50.972,75.561,99.851,1.196,20.628,48.58,72.347,100.0,0.075,20.329,47.235,70.927,99.851,0.149,29.746,52.915,76.383,99.701,0.448,18.46,43.572,73.244,100.0,0.149,29.223,52.242,75.635,99.701,1.42,19.283,49.477,77.803,100.0,0.075,20.254,42.825,67.564,99.925,0.448,18.012,44.544,73.393,100.0,0.149,29.297,52.093,75.635,99.701,0.075,20.777,47.608,73.169,99.851,Negative_538,0
